id,name,short_code,address,created_at
686e2507-99df-4e2b-b5b4-64baee3474a6,Srinagar Export Hub 14,SRI-EX-14,"75/153, Sahni Marg, Srinagar, Gujarat, 780529",2026-02-27 09:01:53
c62e748f-d371-4d71-af14-c7c6f5d4ade3,Madurai Cold Storage 31,MAD-CO-31,"407, Nori Path, Madurai, Haryana, 668459",2024-05-24 09:01:53
55bbb88c-e043-4076-be35-29553646f166,Gwalior Distribution Centre 550,GWA-DI-468,"H.No. 902, Narayanan Street, Gwalior, Odisha, 636186",2023-07-05 09:01:53
b77c371a-fbfd-4fac-8df3-900455c1c2c7,Navi Mumbai Export Hub 85,NAV-EX-85,"715, Seth, Navi Mumbai, Rajasthan, 121820",2025-06-26 09:01:53
191b0e95-b6da-4f81-a457-c171428f84a5,Ranchi Bulk Store 80,RAN-BU-80,"97/023, Raju Zila, Ranchi, Jharkhand, 348170",2024-08-10 09:01:53
612b9e69-191a-4fcf-86d1-003ee2ff403d,Jabalpur Bulk Store 76,JAB-BU-76,"H.No. 80, Narain Street, Jabalpur, West Bengal, 621286",2024-09-20 09:01:53
c468c25e-41d0-403f-aa75-5ca60bf0bdf7,Navi Mumbai Storage Hub 98,NAV-ST-98,"16, De Ganj, Navi Mumbai, West Bengal, 467299",2024-04-06 09:01:53
00a3565d-7279-46df-942e-e9b45f02d0b4,Gwalior Main Warehouse 40,GWA-MA-40,"H.No. 93, Shanker Circle, Gwalior, Himachal Pradesh, 027169",2025-04-26 09:01:53
79e5c53d-de79-4ece-b780-63569c73b5cd,Dhanbad Sorting Centre 90,DHA-SO-90,"859, Sharma Chowk, Dhanbad, Manipur, 147546",2025-10-29 09:01:53
68801708-8444-41df-8c74-24f40ee8626b,Dhanbad Distribution Centre 36,DHA-DI-36,"26/32, Sankaran, Dhanbad, Manipur, 291603",2023-11-06 09:01:53
8b2fc572-04e4-4bc8-8623-6e1232b8d915,Srinagar Storage Hub 33,SRI-ST-33,"484, Kalla Zila, Srinagar, Meghalaya, 815118",2025-02-22 09:01:53
d932d6b8-7c58-4afa-809e-b4cba8884d8d,Thane Main Warehouse 12,THA-MA-12,"H.No. 67, Krishnan Street, Thane, Gujarat, 701765",2023-10-14 09:01:53
7aa0adcb-aebd-4e5e-a3eb-b73060f9a9f5,Solapur Sorting Centre 70,SOL-SO-70,"63/600, Contractor Road, Solapur, Tamil Nadu, 577711",2024-02-08 09:01:53
2cf2d8a8-4846-430f-8323-d0f1d35dfa73,Faridabad Regional Depot 23,FAR-RE-23,"37/27, Edwin Road, Faridabad, Goa, 912418",2025-06-13 09:01:53
d6422c3f-b499-411a-b075-a9d812db0454,Jaipur Fulfilment Centre 72,JAI-FU-72,"62/104, Sastry Street, Jaipur, Kerala, 308370",2024-05-19 09:01:53
caf2d8b5-d3e7-4a4a-a424-33673e28185e,Thane Sorting Centre 58,THA-SO-58,"81/647, Agrawal Nagar, Thane, Arunachal Pradesh, 335331",2025-09-29 09:01:53
bff0c6c2-1b8d-49bd-a671-695992b9ecca,Allahabad Fulfilment Centre 31,ALL-FU-31,"H.No. 600, Handa Path, Allahabad, Sikkim, 312206",2024-08-10 09:01:53
88658a83-506e-4446-bf71-60ab092c0939,Ahmedabad Storage Hub 15,AHM-ST-15,"15/58, Johal Ganj, Ahmedabad, Nagaland, 613315",2024-05-22 09:01:53
3cd1f29d-da27-45eb-8e7d-c59dc7a98b9c,Raipur Export Hub 64,RAI-EX-64,"H.No. 20, Mutti Marg, Raipur, Andhra Pradesh, 373149",2026-02-12 09:01:53
0a9ca519-5ff9-42f1-ae80-dd259610b0b1,Meerut Storage Hub 73,MEE-ST-73,"H.No. 01, Roy Ganj, Meerut, Jharkhand, 189241",2025-08-11 09:01:53
5d85dbdb-e85f-4dc8-b577-5358727a1753,Kanpur Export Hub 66,KAN-EX-66,"56/25, Nadkarni Street, Kanpur, West Bengal, 150997",2023-08-11 09:01:53
d286ec92-4afa-4935-b557-6efcc57deb55,Hyderabad Sorting Centre 72,HYD-SO-72,"83, Arya Circle, Hyderabad, Haryana, 914363",2023-08-11 09:01:53
a9df9d89-bd97-4584-ae6d-32a80f97779d,Indore Storage Hub 19,IND-ST-19,"10/25, Minhas Chowk, Indore, Gujarat, 630397",2025-11-10 09:01:53
6463296d-7603-4880-95b9-7536770610e4,Bengaluru Distribution Centre 2,BEN-DI-02,"52/450, Sachdeva Circle, Bengaluru, Rajasthan, 035533",2025-09-06 09:01:53
3fa13176-28d7-42cb-9402-2406ad01caaf,Thane Storage Hub 1,THA-ST-01,"03/39, Verma Marg, Thane, Karnataka, 701713",2026-02-26 09:01:53
e77d3bcd-d593-4ba3-8579-32707e5eb4db,Chennai Export Hub 50,CHE-EX-50,"H.No. 232, Ghose Zila, Chennai, Odisha, 381674",2024-11-27 09:01:53
90661085-0390-41f9-a986-55eb9d85965b,Varanasi Bulk Store 15,VAR-BU-15,"336, Kothari Street, Varanasi, Jharkhand, 973471",2026-01-27 09:01:53
0d541283-79fa-4c35-b455-5775dbac1949,Delhi Export Hub 81,DEL-EX-81,"H.No. 66, Sinha Street, Delhi, Manipur, 896270",2024-07-11 09:01:53
cac64060-6e72-4e0d-8a6f-6bda79db6dcd,Raipur Export Hub 87,RAI-EX-87,"61, Yogi Road, Raipur, Chhattisgarh, 467474",2024-11-07 09:01:53
2582de84-6dc5-458c-8878-df4860d7a12b,Guwahati Bulk Store 16,GUW-BU-16,"89, Bora Chowk, Guwahati, Karnataka, 732300",2026-03-03 09:01:53
60979d92-91c0-4e16-88fd-619f1233be79,Howrah Distribution Centre 38,HOW-DI-38,"57/66, Prakash Marg, Howrah, Madhya Pradesh, 491601",2025-09-02 09:01:53
3d7e05e2-3a89-4788-86ac-d5925a7092bd,Nashik Bulk Store 12,NAS-BU-12,"92, Sarin Ganj, Nashik, Himachal Pradesh, 875066",2025-05-23 09:01:53
2883e59e-d71f-47a9-bf32-ded552b32fab,Hyderabad Fulfilment Centre 71,HYD-FU-71,"33/705, Divan Nagar, Hyderabad, Himachal Pradesh, 243992",2025-05-22 09:01:53
ae3e7ff9-69ae-4aef-8da7-feeb0f152868,Ghaziabad Fulfilment Centre 83,GHA-FU-83,"H.No. 116, Buch Marg, Ghaziabad, Mizoram, 626448",2023-07-22 09:01:53
4c4abc56-ed53-4901-909d-62d9b9ec05d2,Kolkata Sorting Centre 66,KOL-SO-66,"69/46, Chopra Zila, Kolkata, Rajasthan, 243640",2024-01-31 09:01:53
1797bb1c-4113-4a2b-aa48-7c6098ae25b0,Hyderabad Retail Warehouse 36,HYD-RE-36,"701, Sahni Zila, Hyderabad, Mizoram, 462252",2025-01-07 09:01:53
38a66754-96d4-4747-9838-249b8e6b647a,Mysuru Export Hub 83,MYS-EX-83,"23/728, Seshadri Zila, Mysuru, Odisha, 230234",2025-10-24 09:01:53
289c7574-3b64-4880-b225-f69ecc53d67e,Nagpur Cold Storage 40,NAG-CO-40,"79, Ganesan Zila, Nagpur, Assam, 161415",2025-01-20 09:01:53
7f07da30-7fc1-408f-ab0b-d535e9e8bfc3,Jabalpur Cold Storage 87,JAB-CO-87,"H.No. 937, Chaudhuri Chowk, Jabalpur, Andhra Pradesh, 409013",2023-12-26 09:01:53
28936e04-a9f3-4157-bcd1-a663a4fae013,Ahmedabad Main Warehouse 1,AHM-MA-01,"06/98, Sunder Road, Ahmedabad, Meghalaya, 965555",2025-08-23 09:01:53
aa2a9e2f-3aca-41c9-8703-50ce5d1ddb91,Solapur Main Warehouse 59,SOL-MA-59,"566, Bhandari, Solapur, Kerala, 107620",2023-11-10 09:01:53
79429bc0-7cb5-4e1a-b29d-d7726966c2cf,Mysuru Bulk Store 24,MYS-BU-24,"18/43, Seth Path, Mysuru, Punjab, 863050",2026-03-11 09:01:53
e519ae70-38b2-45d6-b6aa-3ea0078e3252,Nashik Regional Depot 43,NAS-RE-43,"50/573, Sundaram, Nashik, Madhya Pradesh, 567164",2023-07-13 09:01:53
81638613-f1cd-4a15-a133-5df55a54317f,Hubli Sorting Centre 49,HUB-SO-49,"32/89, Balay Circle, Hubli, Chhattisgarh, 148727",2024-12-21 09:01:53
ac468efa-70d4-4ba7-a81d-d048410c3f8f,Chennai Cold Storage 3,CHE-CO-03,"H.No. 783, Kakar Ganj, Chennai, Goa, 160256",2023-09-02 09:01:53
1443636d-a82f-4932-a08c-79c196edba70,Chandigarh Main Warehouse 56,CHA-MA-56,"H.No. 34, Dasgupta Chowk, Chandigarh, Sikkim, 871539",2024-12-26 09:01:53
586ff648-fccb-451e-82e7-d890e0dc3414,Raipur Bulk Store 55,RAI-BU-55,"15/66, Sarkar Circle, Raipur, Uttar Pradesh, 341411",2025-06-12 09:01:53
ff73b96a-ccb3-46bc-acd2-4e9263816cc6,Kolkata Distribution Centre 2,KOL-DI-02,"H.No. 593, Pillai Zila, Kolkata, Chhattisgarh, 690409",2023-08-31 09:01:53
102b551f-2434-458b-85c5-cb411047ca5f,Madurai Bulk Store 48,MAD-BU-48,"36/65, Date Path, Madurai, Mizoram, 160875",2025-05-12 09:01:53
eaef3791-fcb3-4761-aa90-ed18f2a6db4d,Kolkata Distribution Centre 91,KOL-DI-91,"437, Din Chowk, Kolkata, Punjab, 209548",2023-11-05 09:01:53
cc6651ec-67c6-4731-afba-3c20bfac71f3,Thane Regional Depot 1,THA-RE-01,"14/973, Manne Chowk, Thane, Tamil Nadu, 052330",2023-12-08 09:01:53
26a4404f-d4d0-412b-b351-5876aad6cc1f,Srinagar Export Hub 42,SRI-EX-42,"764, Bains Street, Srinagar, Nagaland, 567566",2025-12-02 09:01:53
9976ace3-7bf3-4438-8d06-1a9dd5344513,Meerut Sorting Centre 76,MEE-SO-76,"H.No. 844, Ramesh Ganj, Meerut, Bihar, 590472",2025-06-12 09:01:53
cf369e48-e139-40c9-bb18-ac7fefcaf58b,Tiruchirappalli Sorting Centre 61,TIR-SO-61,"27/74, Kadakia Street, Tiruchirappalli, Gujarat, 059126",2026-01-31 09:01:53
6a9e6004-1674-452a-8e09-a2d0f35da038,Allahabad Sorting Centre 2,ALL-SO-02,"20, Parekh Zila, Allahabad, Meghalaya, 018596",2025-03-03 09:01:53
42889c00-ce85-4f66-8fba-ff1119a16544,Tiruchirappalli Export Hub 98,TIR-EX-98,"630, Khosla Zila, Tiruchirappalli, Madhya Pradesh, 492617",2025-08-27 09:01:53
60856dcd-553b-40b0-b9f8-2f7cd806f730,Varanasi Bulk Store 71,VAR-BU-71,"64/750, Dada Zila, Varanasi, Assam, 783099",2025-08-19 09:01:53
d03d1841-1739-4447-8927-da80e0704918,Patna Export Hub 19,PAT-EX-19,"74/19, Rajagopalan Street, Patna, Meghalaya, 492151",2025-02-21 09:01:53
7a1a2e37-43f0-43be-94f1-1953fec372c2,Ranchi Sorting Centre 73,RAN-SO-73,"82/606, Yadav Circle, Ranchi, Uttar Pradesh, 189813",2024-06-16 09:01:53
a0699795-5647-4af6-b5ea-1d0163366c19,Meerut Storage Hub 50,MEE-ST-50,"12/920, Sekhon Circle, Meerut, Uttar Pradesh, 102932",2024-07-01 09:01:53
14d75d5a-0f4f-4296-91c9-70c38074ae7d,Aurangabad Main Warehouse 68,AUR-MA-68,"H.No. 840, Dash Zila, Aurangabad, Mizoram, 582603",2025-07-18 09:01:53
0c350259-a7a1-4356-bb56-3e1cd243d246,Ranchi Bulk Store 72,RAN-BU-72,"H.No. 08, Walla Road, Ranchi, Manipur, 975859",2024-08-23 09:01:53
fe8ded83-1bd5-4eb5-932f-40e3b7f2262c,Allahabad Sorting Centre 16,ALL-SO-16,"83/10, Bansal Ganj, Allahabad, Gujarat, 432983",2024-11-16 09:01:53
48fe95e6-953d-4ced-8325-19bf1679ac14,Allahabad Retail Warehouse 79,ALL-RE-79,"54/29, Borde Marg, Allahabad, Nagaland, 462671",2025-12-30 09:01:53
760d5292-6057-476f-bb74-85d5752d8ac5,Nashik Main Warehouse 48,NAS-MA-48,"H.No. 62, Jani Circle, Nashik, Assam, 359892",2023-12-13 09:01:53
c829e2d9-1603-4d0e-9220-e03e1a3390af,Jabalpur Bulk Store 24,JAB-BU-24,"25, Raghavan Marg, Jabalpur, Andhra Pradesh, 141818",2025-03-08 09:01:53
ca99cec6-e062-4adf-984f-9ebbbc077d0f,Aurangabad Distribution Centre 73,AUR-DI-73,"15, Patil Zila, Aurangabad, Karnataka, 234016",2024-12-04 09:01:53
06c0976e-81d2-45e6-a81a-9f68f9245dc2,Faridabad Main Warehouse 89,FAR-MA-89,"611, Vyas Street, Faridabad, Telangana, 971859",2024-07-14 09:01:53
f39c9e3b-ace5-4a06-a00b-680f0aafcd3c,Bhopal Storage Hub 3,BHO-ST-03,"H.No. 84, Chaudhary, Bhopal, Arunachal Pradesh, 562588",2023-07-23 09:01:53
70bbbf8a-6fe8-47ee-9433-d89eb916a15b,Kolkata Storage Hub 56,KOL-ST-56,"67/92, Andra Road, Kolkata, Sikkim, 226940",2023-09-24 09:01:53
4dd189a8-3e81-47de-ad59-9413fa9d5beb,Chandigarh Cold Storage 59,CHA-CO-59,"53/967, Sarna Street, Chandigarh, Kerala, 844683",2023-10-27 09:01:53
a9d0d6cd-121e-4efb-9fa8-735acafe9104,Jodhpur Export Hub 74,JOD-EX-74,"H.No. 14, Munshi Marg, Jodhpur, West Bengal, 113129",2024-08-19 09:01:53
c8fcd22a-29ec-4ad5-ba4a-842c137e669e,Kanpur Bulk Store 2,KAN-BU-02,"H.No. 148, Anne Chowk, Kanpur, Maharashtra, 778816",2025-05-09 09:01:53
6219aef5-9d9f-4a6c-a435-d25a292ddee6,Kolkata Export Hub 1,KOL-EX-01,"H.No. 930, Warrior Marg, Kolkata, Telangana, 389097",2024-01-25 09:01:53
17c9b976-4302-4784-a66a-02dd4d1c9b78,Coimbatore Cold Storage 18,COI-CO-18,"832, Peri Zila, Coimbatore, Uttarakhand, 850676",2023-07-25 09:01:53
e13e396d-fc86-4276-90ba-6b5ceaaa109a,Chennai Retail Warehouse 47,CHE-RE-47,"515, Zacharia Ganj, Chennai, West Bengal, 447443",2025-04-05 09:01:53
bd532d2f-fa45-4f21-9626-abd091cab315,Navi Mumbai Cold Storage 16,NAV-CO-16,"H.No. 963, Varma Road, Navi Mumbai, Uttarakhand, 797050",2024-11-28 09:01:53
20ec1286-55be-4886-a104-6155927ee803,Amritsar Retail Warehouse 38,AMR-RE-38,"75/45, Ahluwalia Zila, Amritsar, Kerala, 650167",2024-03-21 09:01:53
26aa3455-3126-4958-99fe-58f2867db97c,Kolkata Storage Hub 63,KOL-ST-63,"188, Roy Street, Kolkata, Bihar, 024376",2025-05-15 09:01:53
b0f5dac3-9840-41f6-9572-30be629fd670,Faridabad Sorting Centre 24,FAR-SO-24,"H.No. 45, Gopal Marg, Faridabad, Nagaland, 177225",2024-01-02 09:01:53
f7a3f2d5-b469-4334-83e0-9896473f7894,Chennai Distribution Centre 70,CHE-DI-70,"60/531, Mane Ganj, Chennai, Arunachal Pradesh, 665023",2024-04-24 09:01:53
9159ef2b-8c3c-4f1a-b3f2-22232e3a73be,Madurai Export Hub 19,MAD-EX-19,"41, Suresh Marg, Madurai, Nagaland, 256862",2025-05-31 09:01:53
18b1fa95-0900-4f40-b9ab-e382a2b1c9db,Kolkata Sorting Centre 92,KOL-SO-92,"H.No. 102, Padmanabhan Street, Kolkata, Mizoram, 305690",2024-07-16 09:01:53
7053be38-1a54-466b-b017-99861c36d4f5,Meerut Storage Hub 56,MEE-ST-56,"74, Sunder Road, Meerut, Assam, 392823",2025-06-15 09:01:53
f7d9139a-8b46-4f03-bc7c-bcd4fd8e0fcf,Kanpur Storage Hub 19,KAN-ST-19,"H.No. 14, Sanghvi Ganj, Kanpur, Gujarat, 189239",2024-07-05 09:01:53
aa402143-5ec0-4f28-b4bc-7397d10f11ac,Dhanbad Cold Storage 66,DHA-CO-66,"23/126, Mahal Nagar, Dhanbad, Gujarat, 609310",2024-07-21 09:01:53
28178e4f-2823-43c3-b890-b2230a3ac291,Chennai Retail Warehouse 7,CHE-RE-07,"68, Kashyap Road, Chennai, Haryana, 670860",2023-12-05 09:01:53
ae3856d9-20ae-480d-8917-84bd3391b3ef,Guwahati Regional Depot 93,GUW-RE-93,"H.No. 14, Mand Path, Guwahati, Kerala, 350200",2024-02-25 09:01:53
a3e913dc-cb53-4646-825d-524ed8f3d917,Nashik Regional Depot 17,NAS-RE-17,"H.No. 534, Mammen Chowk, Nashik, Punjab, 624755",2025-11-27 09:01:53
bca5377e-de8c-40b4-8428-06574e885e85,Howrah Cold Storage 88,HOW-CO-88,"H.No. 11, De Nagar, Howrah, Karnataka, 598953",2025-05-18 09:01:53
4b5e01f8-e2fc-4fb4-b664-64e6e6b492df,Nashik Retail Warehouse 6,NAS-RE-06,"43/961, De Zila, Nashik, Rajasthan, 093371",2025-04-22 09:01:53
6660c66b-bcff-4bde-a0f6-dc7acba72fa7,Varanasi Export Hub 17,VAR-EX-17,"H.No. 895, Som Road, Varanasi, Tripura, 820236",2026-03-12 09:01:53
8bc9134c-335d-429a-a416-020f3a604e60,Coimbatore Storage Hub 17,COI-ST-17,"48/55, Dalal Chowk, Coimbatore, Maharashtra, 768802",2023-11-01 09:01:53
2ab988e6-7404-4b16-8a2f-5b0f74416a21,Nashik Retail Warehouse 1,NAS-RE-01,"42/40, Bhat, Nashik, Uttar Pradesh, 678812",2024-03-17 09:01:53
771b41a2-84a9-4b9f-b675-c65533c2194c,Coimbatore Main Warehouse 94,COI-MA-94,"86, Ramakrishnan Circle, Coimbatore, Madhya Pradesh, 320293",2026-01-23 09:01:53
2fc827fb-0c00-4970-a3e9-e01f7c332b5b,Chennai Bulk Store 29,CHE-BU-29,"08/78, Lad Circle, Chennai, Jharkhand, 448123",2023-08-10 09:01:53
5f5ffc2e-7992-4da7-a563-2503f91e26e4,Guwahati Cold Storage 53,GUW-CO-53,"H.No. 834, Divan Nagar, Guwahati, Himachal Pradesh, 403381",2025-06-06 09:01:53
30f4d27d-6142-444e-bbaf-fa66bc328dab,Hyderabad Retail Warehouse 22,HYD-RE-22,"H.No. 595, Chacko Path, Hyderabad, Tamil Nadu, 269450",2025-08-10 09:01:53
d0294407-fccb-4033-9460-4d1cdf723ba9,Jaipur Regional Depot 61,JAI-RE-61,"05/342, Babu Road, Jaipur, Nagaland, 649837",2025-09-14 09:01:53
24a215df-d22a-4936-9396-64049e767f1f,Navi Mumbai Storage Hub 72,NAV-ST-72,"543, Rana, Navi Mumbai, Chhattisgarh, 365271",2024-06-27 09:01:53
a8cf7117-2ae0-4007-99df-9ae94b2c6063,Ghaziabad Regional Depot 1,GHA-RE-01,"27, Goda Street, Ghaziabad, Gujarat, 240422",2026-01-14 09:01:53
18d51e0b-0071-4033-900d-1f8b8e8e8851,Kolkata Retail Warehouse 67,KOL-RE-67,"93, Dhar Zila, Kolkata, Assam, 376182",2024-05-16 09:01:53
426514e9-bbce-49f2-bea4-d7d27982ee1b,Allahabad Storage Hub 21,ALL-ST-21,"09/166, Choudhary Nagar, Allahabad, Uttarakhand, 023142",2024-04-08 09:01:53
181434ae-06ce-428c-a277-dab655030483,Visakhapatnam Retail Warehouse 31,VIS-RE-31,"90/018, Chada Path, Visakhapatnam, Gujarat, 797245",2025-12-12 09:01:53
bffda8fb-89e8-416e-8549-27b821e1c77a,Jaipur Bulk Store 10,JAI-BU-10,"23, Loke Nagar, Jaipur, Rajasthan, 001841",2025-02-09 09:01:53
f9c78fd1-4be6-4940-927f-aeb0bb372cf9,Ranchi Cold Storage 1,RAN-CO-01,"62/03, Karan Nagar, Ranchi, Maharashtra, 254361",2024-11-06 09:01:53
949f8fd0-163a-4c6a-b88e-5291f2cdeebb,Chennai Main Warehouse 45,CHE-MA-45,"21, Chaudry Ganj, Chennai, Jharkhand, 195151",2023-07-23 09:01:53
9abc58e8-ea3a-4113-894f-85e27eeda87f,Howrah Main Warehouse 12,HOW-MA-12,"H.No. 922, Wali Marg, Howrah, Karnataka, 624945",2025-11-16 09:01:53
b0db52d6-bc4b-4154-b86a-bcbbfb3567dc,Coimbatore Cold Storage 1,COI-CO-01,"H.No. 475, Bose Road, Coimbatore, Uttar Pradesh, 225267",2024-06-27 09:01:53
f19f010c-0a24-496d-a3c6-7cf10ce381d7,Kanpur Retail Warehouse 14,KAN-RE-14,"71/196, Dhillon Road, Kanpur, Assam, 226557",2023-11-30 09:01:53
b7896896-49ab-434a-ba5d-5cb9892bb7b4,Raipur Distribution Centre 41,RAI-DI-41,"76, Nath, Raipur, Chhattisgarh, 668788",2025-09-05 09:01:53
5fcef2c3-777a-4659-95ad-75ad7462f717,Varanasi Distribution Centre 96,VAR-DI-96,"88, Rajagopalan Ganj, Varanasi, Assam, 893135",2023-09-25 09:01:53
0886d688-b45f-4d21-a151-71051bd2510f,Bengaluru Cold Storage 30,BEN-CO-30,"H.No. 305, Som Circle, Bengaluru, Chhattisgarh, 055247",2023-07-19 09:01:53
f0575ef7-9eb9-4aed-aa53-6c3b5d57c4e1,Srinagar Main Warehouse 73,SRI-MA-73,"863, Kapur Ganj, Srinagar, Arunachal Pradesh, 126065",2025-10-26 09:01:53
a944b269-9c15-4dd6-8c62-1d39e71533db,Nagpur Main Warehouse 5,NAG-MA-05,"H.No. 191, Dugar Chowk, Nagpur, Andhra Pradesh, 521310",2024-11-26 09:01:53
a6a782ea-6a83-494e-b0da-9850beb7dc1f,Chennai Bulk Store 76,CHE-BU-76,"62/27, Wable Street, Chennai, Tamil Nadu, 765704",2025-04-27 09:01:53
0002288c-22dc-4e22-9be0-02adad6caac2,Kota Main Warehouse 1,KOT-MA-01,"H.No. 200, Ghose, Kota, Mizoram, 066784",2023-07-09 09:01:53
54567cfb-f18d-46f6-868b-33269de72212,Dhanbad Regional Depot 90,DHA-RE-90,"84/36, Magar Street, Dhanbad, Assam, 236903",2023-11-16 09:01:53
e6d5f71b-6de8-480c-b448-67c32075db37,Madurai Distribution Centre 65,MAD-DI-65,"28, Brahmbhatt, Madurai, Uttarakhand, 756620",2024-08-04 09:01:53
8ca37acf-7a78-4919-87ba-5283bea76026,Vadodara Export Hub 92,VAD-EX-92,"H.No. 63, Chopra Road, Vadodara, Bihar, 595034",2025-04-13 09:01:53
67fea0a6-272c-4741-9946-4cc40d8bf6ce,Chandigarh Regional Depot 30,CHA-RE-30,"811, Apte Ganj, Chandigarh, Tripura, 383034",2023-12-05 09:01:53
4c79d265-2a7a-48a9-a8b0-8d5b41f85765,Madurai Storage Hub 73,MAD-ST-73,"H.No. 990, Sule, Madurai, Arunachal Pradesh, 514054",2024-09-26 09:01:53
7ed173b8-977d-4449-9e91-c2e4d838abab,Aurangabad Bulk Store 76,AUR-BU-76,"83, Raman Path, Aurangabad, Telangana, 215681",2024-08-23 09:01:53
0502153f-466c-49c6-9ebe-fb874020ffac,Coimbatore Fulfilment Centre 53,COI-FU-53,"20/96, Barad Chowk, Coimbatore, Jharkhand, 271133",2025-03-27 09:01:53
10c5dd69-b3f0-403b-b209-70cc77834d0b,Jaipur Sorting Centre 33,JAI-SO-33,"22/889, Om Circle, Jaipur, Manipur, 545960",2025-06-02 09:01:53
d7f88697-c011-4dc8-899e-d0cd22c0c989,Dhanbad Distribution Centre 53,DHA-DI-53,"63/399, Dua Zila, Dhanbad, Odisha, 102481",2023-11-09 09:01:53
d0e4cc28-64ce-414b-8a81-57ea5738a90c,Solapur Distribution Centre 80,SOL-DI-80,"17, Gara Path, Solapur, Jharkhand, 149551",2023-12-23 09:01:53
2fe8711b-f9b4-40c6-8815-2b6dc92d4678,Solapur Export Hub 19,SOL-EX-19,"H.No. 274, Kunda Chowk, Solapur, Tripura, 219705",2023-06-18 09:01:53
23bcd5ff-3167-4dfa-8483-d65e6c36fdbe,Dhanbad Fulfilment Centre 40,DHA-FU-40,"H.No. 66, Dayal, Dhanbad, Manipur, 895516",2023-12-05 09:01:53
273513b7-ed4d-4cb3-9803-4e7ebdcdcc5b,Ranchi Distribution Centre 28,RAN-DI-28,"74/09, Konda Nagar, Ranchi, Tamil Nadu, 214629",2023-09-03 09:01:53
d031c288-03f8-45ec-a738-cd573c351968,Tiruchirappalli Distribution Centre 265,TIR-DI-341,"13, Shere Marg, Tiruchirappalli, Sikkim, 577871",2026-01-27 09:01:53
b6dcdc4b-d377-4367-8b63-eb84e4a58119,Surat Cold Storage 72,SUR-CO-72,"H.No. 216, Iyengar Marg, Surat, Madhya Pradesh, 155973",2024-05-04 09:01:53
b16fcef0-18cf-4e33-94ed-389ad37f7668,Vijayawada Bulk Store 29,VIJ-BU-29,"71/470, Dugal Circle, Vijayawada, Meghalaya, 359096",2024-04-12 09:01:53
07cbb822-ce9e-41f8-b7a8-fb767fa22219,Kanpur Distribution Centre 60,KAN-DI-60,"H.No. 567, Bhagat Ganj, Kanpur, Gujarat, 644212",2023-09-13 09:01:53
7ea4dbcd-8aa8-4601-b13f-3622a6698f70,Patna Fulfilment Centre 94,PAT-FU-94,"H.No. 461, Seth Road, Patna, West Bengal, 834201",2025-03-11 09:01:53
0d66a228-8ffe-47d6-9bbb-e7f036514dcd,Srinagar Regional Depot 68,SRI-RE-68,"54, Issac Street, Srinagar, Kerala, 778265",2024-01-22 09:01:53
949966e0-29cb-4355-8974-3c730ddca936,Bhopal Cold Storage 20,BHO-CO-20,"96/089, Brahmbhatt Ganj, Bhopal, Telangana, 550272",2025-01-08 09:01:53
447778d0-682a-4865-9ca8-78dc23399b4a,Allahabad Main Warehouse 883,ALL-MA-280,"51, Lall Marg, Allahabad, Mizoram, 727910",2024-09-02 09:01:53
61b65735-dbf3-4049-b544-ec76f2c8c8e6,Varanasi Main Warehouse 96,VAR-MA-96,"368, Purohit Street, Varanasi, Gujarat, 339055",2024-12-30 09:01:53
361e90a2-1ace-4f74-9b98-e4fae040264c,Srinagar Fulfilment Centre 76,SRI-FU-76,"H.No. 448, Tata Zila, Srinagar, Rajasthan, 665586",2024-08-30 09:01:53
1c9a7272-fb67-476f-b092-71fdc57c8065,Thane Regional Depot 39,THA-RE-39,"51/27, Prakash Marg, Thane, Goa, 866464",2023-08-04 09:01:53
561bd747-c641-4e64-8f8c-432e37709470,Ranchi Export Hub 25,RAN-EX-25,"91/111, Sabharwal Nagar, Ranchi, Bihar, 981789",2024-08-31 09:01:53
f18d556f-9576-4441-ad33-51d1d77d72da,Vadodara Storage Hub 41,VAD-ST-41,"H.No. 463, Sha Ganj, Vadodara, Nagaland, 137157",2023-12-16 09:01:53
12cbb6f0-26aa-44ca-a888-465da04a861b,Thane Bulk Store 81,THA-BU-81,"60, Kapur Path, Thane, Mizoram, 444630",2023-06-26 09:01:53
f826e379-59e1-4df8-bb23-db29ca9ce8c3,Vadodara Bulk Store 554,VAD-BU-049,"00, Dube Nagar, Vadodara, Uttar Pradesh, 895529",2025-04-10 09:01:53
76761a3a-8a83-491c-b193-de179e7a0d2a,Ludhiana Main Warehouse 58,LUD-MA-58,"38, Hans Marg, Ludhiana, Punjab, 096262",2023-11-30 09:01:53
38ae46fb-835c-43aa-bda5-735205185204,Srinagar Regional Depot 91,SRI-RE-91,"58, Sarkar Street, Srinagar, Haryana, 281964",2026-01-22 09:01:53
a52c7604-e452-45ac-b8ab-73160c9c9c59,Meerut Cold Storage 58,MEE-CO-58,"25/31, Bal Zila, Meerut, Maharashtra, 920981",2024-06-18 09:01:53
b69c66ed-8d10-4b46-a0dd-3e0524c5a33a,Ludhiana Cold Storage 11,LUD-CO-11,"60/27, Grover Path, Ludhiana, Haryana, 438364",2025-03-07 09:01:53
b057ac0d-ba45-4820-ae3f-1983eb5ee060,Meerut Storage Hub 27,MEE-ST-27,"04/120, Chauhan, Meerut, Bihar, 911244",2024-08-13 09:01:53
