id,name,short_code,warehouse_id
b578b3a7-d0c9-44b3-ab8b-31b66c836bfb,Bin-K55,BIK55,fd6f22f5-f9ab-46c6-b24f-6f6886d93b7e
d7560502-bd6f-4980-84f3-4008d0af2376,Block-J56,BLJ56,4bb802fc-0781-40f0-b1bc-07fef4e803ac
4850e32e-974a-4ad1-b549-c61885c080a2,Row-O26,ROO26,935693b1-d2ea-4482-b44f-668f6f7a74da
fc88b22e-17a6-424d-beb0-f0a7b6ca52a0,Bin-L50,BIL50,be7180a9-93a0-4a3f-b4c0-1b8c8e308a4f
77dd7530-8c1c-4d87-a89b-6d34aa6b3186,Shelf-S22,SHS22,be331087-8a16-4a2e-96d2-f4b25fd2c559
d47a3dfd-e1c5-4a53-8b79-9357a725901b,Rack-L16,RAL16,d82fd039-b1e7-4814-a03e-73201603c687
dbfcf61b-f951-4b2e-bec2-a358781a3058,Zone-M31,ZOM31,056bb41b-5cb4-455a-995e-82f0c92ed821
8fc971b5-dc1c-4cbe-9906-e045f6aabb8b,Row-Z37,ROZ37,c4828d34-4417-4925-8e69-a875cacb17d0
b51a9acd-32cd-4f0b-8cdc-1331e9879cff,Bin-F46,BIF46,bc7a0982-d383-4ce0-b0db-c0d0aa9a62ec
2e335779-8fa1-4925-a31e-5764f38feeb9,Rack-P46,RAP46,4358e79f-f38a-4542-9884-5ecb2589cdbd
685e0c15-58f1-4a46-9fff-3a079244a08f,Block-O96,BLO96,100c7790-b94a-464e-8728-417ef79b4991
faa70af1-a1a8-4d7c-845e-0c2ad0933a0b,Unit-N82,UNN82,5ccf6fb5-2244-47da-861b-308f2ad726fb
0bbb16d1-f646-4217-a8a5-26ddccaf6071,Section-L70,SEL70,e7b60f6f-b83c-4d85-bb5c-5a3cb4c08388
00dd1b0e-d9fa-4c62-8b04-e3f78c6aeb03,Unit-E94,UNE94,664f878f-2b35-4825-85e2-251883837aa4
05ddf262-dce1-407d-baf0-39d6c540abb5,Row-X64,ROX64,8ee01d34-d05c-490b-ae6d-750522f9dd06
e3029c9b-bfac-4ce1-88ff-6b6ddf6712a8,Unit-O37,UNO37,fe64cc96-24f1-4fa8-bab4-8120b7f9efad
368840ed-bfba-4ef2-b5e5-533a81323f98,Row-T31,ROT31,40f24230-098e-4c64-8e97-e3fe29c07830
14865eda-d2c1-43f7-9fb2-7194e72dea1f,Bin-T86,BIT86,926e0eab-876f-4c18-a9bc-cc690ea8cc83
feac8daa-99e4-469d-9e51-a57a089a3b80,Unit-J28,UNJ28,ab4f9df8-ec15-4ad7-9331-9411da910cd5
5a155107-aed7-4bd0-b39e-f8ae58213928,Section-L50,SEL50,2c9580c5-c683-438b-b92f-fa4f31a108f3
b54b868d-9fb6-4d35-bfca-83d4f5229449,Bin-S61,BIS61,c62ec323-e405-4a47-87b6-ef4fd3faf32f
ee3277ee-5b18-49d8-8738-11a51a293730,Aisle-L19,AIL19,8833fe9f-8527-483f-aed2-4d1b5141daff
d07544d1-7353-49ad-b4b4-9564f49a5583,Shelf-T26,SHT26,fbda4503-3a0b-44d4-aeb5-d5585b2c1c6c
523b0e5f-6bb8-4452-b9b6-53bb26392152,Block-I55,BLI55,ef455fb6-fe99-46f1-80d4-e1099ff6fab2
951887eb-6b4b-44c4-9612-cdd5d77701a5,Shelf-E49,SHE49,fa3d8483-ab18-453f-8a82-1c706750a6c3
2a26baea-98b4-4c27-8a0d-0af152e1eeaa,Shelf-S12,SHS12,74ce5eda-8dc5-4c70-9659-78ebb6e67d28
1f0dd2fb-6cb9-4506-beb7-1c6aa802eeda,Block-S74,BLS74,047aca0e-2108-469c-a91d-7628b477d71f
6eef2798-4502-4a79-b041-be45b0a0e85b,Section-L31,SEL31,1fbdb1a2-345e-42c2-9032-9850e2b0a68e
b8b268a8-62be-44df-a6ad-6017ceba450c,Section-U10,SEU10,6bacb1fa-c9cd-405d-96dc-8b883d5cd22f
9c849f30-6930-4cbb-9971-18dcbc0eb2c3,Unit-P72,UNP72,5e5cd95a-fc1f-4543-85dd-5b5498374aef
bdeabca3-d893-4d7a-b4e4-3cec28aafbab,Rack-K83,RAK83,2fdeb8f7-b907-4ef5-831f-f861a975bc61
07dc62c3-c819-43b8-a1d0-35f8c54f17d1,Unit-E66,UNE66,08df8b6e-808b-4c8f-8216-dcc371faae71
a4c842c0-047d-485e-af8d-821d88c666a9,Zone-H31,ZOH31,570971d1-0f22-4752-916e-d9acfd58da6d
f0347938-b5b2-4cb0-913f-350ccedf830f,Zone-F55,ZOF55,f576ae09-0646-40cf-938a-7488e17467a8
48cbfc3e-4b30-42ed-972f-3ec0b5991d5b,Rack-E77,RAE77,021db533-5da5-4fc8-a1c7-6ef08cb4ed5c
4cd91e8c-46ef-4109-bf02-d2b0ec2d1ede,Unit-P33,UNP33,0af995b0-1563-4144-b6eb-6b12808a04b7
015b198d-fb37-4e71-bc78-65b629ae1cd0,Unit-D15,UND15,226568da-5f79-4646-9aca-1601eaf817ba
342cd579-6e13-4d5f-b33e-682dde351b91,Unit-F52,UNF52,1e944224-42c9-448f-ba7a-4d9602a33407
7b21f41a-b744-4bc0-aa5b-d52c0dc40c3a,Bin-G38,BIG38,54442d64-0541-41ef-a0f9-6e158c2a8d08
1709aca3-3ee1-451e-9e6d-cb4b8f98b362,Shelf-O30,SHO30,45a0aebf-7633-48d5-8417-009aa5696ddd
22794442-fd9d-47db-a8e8-c3473b28a57e,Aisle-Z17,AIZ17,ab395233-3011-4010-819f-50b8dcfb32dc
5feb6c9d-43b3-468e-8a3c-0e2033f7defa,Bin-H11,BIH11,04d348f5-382e-45f5-8640-2a5bbb2f92bb
cdc3a80e-f87a-4680-ab20-0fb47148349e,Row-Q56,ROQ56,5692eb28-eacf-4cc1-994d-b6f1ed513dac
53662f98-4c7e-4e7a-92c8-8dbd29eb900d,Rack-Z32,RAZ32,0848d861-6148-4121-8001-f49b2c83873c
9c0c03a5-f6c0-422f-a0fe-63937ebd91d7,Bay-V93,BAV93,038cff23-43a8-47c4-862b-ae308ce7a06b
3292bd4b-c594-40b6-8b90-3d8f1076eb5b,Zone-Y83,ZOY83,bc0de0fd-b1a3-4c02-afc9-7da50f90e359
0df15270-76aa-4ebe-96a2-66fcba02d114,Zone-K62,ZOK62,7f8c2b24-bb64-463d-ad82-0db1d891395c
c976fb94-f6a4-4943-9450-b34a019e7885,Row-Y73,ROY73,30e2aaa6-e56f-4b4a-988e-5133e18726b5
438c74d8-0c47-4ee2-be48-c295a5e87571,Row-J27,ROJ27,fd1abf05-eef6-421a-8ecf-d4fb9d61127f
ff453c01-17fa-4b04-aa86-cdcebb4d6ed7,Aisle-V39,AIV39,5813353a-0ce8-4623-8833-1386aaf21b4c
bb5674df-832a-4799-9b5d-c7540344ea2e,Bay-U41,BAU41,e7134363-4b85-4372-93eb-5aacbfd46e57
b1d484f4-c672-44b8-b2be-604671afb3b7,Zone-H65,ZOH65,74bbb69d-2987-47ba-b1a6-c0c05f748bfa
db99c389-3b28-4f19-81c9-42d9294a92eb,Shelf-W43,SHW43,fed60f33-4d6a-4ee8-8e3b-b3a3681d7d2c
622aab1c-19b7-4137-ac1b-e50f5c14ad36,Zone-B76,ZOB76,30e2aaa6-e56f-4b4a-988e-5133e18726b5
8ba1782d-5cde-4611-8e88-5eee3a0dddfe,Row-F07,ROF07,bf645069-0ec5-4fe7-a4bd-0ccebfb76f42
e557be5f-4172-4f7e-8bb1-5dae52f34ddc,Unit-B94,UNB94,f0378854-60a5-422a-8659-f515e566fd30
9b572a2e-ec3e-4e03-b3ae-291700293e5d,Block-S90,BLS90,632da8a8-b400-4fd8-aaa0-19f5e6bdaefc
12df85dd-13c8-4be0-bee7-d11c354e6d5d,Row-U46,ROU46,ff2d780b-b0c5-4e9d-8942-63d2f2c51099
6b709f15-219f-4071-9c1e-7a603b2dd268,Aisle-T33,AIT33,47d7ea14-0b41-4890-bfa7-d39a33aa7ef6
bc02272b-a0b7-4382-8a0f-dc0f78220ca5,Section-S13,SES13,1007d885-3b70-4304-a298-54c072e013a3
7c9cde37-8905-46f3-81f6-09b4ec62e585,Unit-M59,UNM59,43bb46ef-3daa-4957-bd46-590c6bf998b5
877cc27f-e5c2-4310-99f8-045d9bbbb746,Unit-R41,UNR41,37632bb3-d2bc-47ce-a751-61b6cecd5ad2
beafe3ab-34c1-4a75-99f1-d27e3e325830,Rack-M74,RAM74,aaa93bd0-7e59-4739-b14a-a121f0b3ffaf
509481a6-a1a9-41c0-93de-10951a1b1988,Section-Y75,SEY75,2e77f8fe-9acd-4278-8bfc-f224d7fcdc7c
83a47bb2-0753-4bd9-b272-755129eb9f47,Bay-Z14,BAZ14,b6901c32-11ad-495b-bd56-37534b492295
948c7b99-e2c5-48be-b026-1727bcadd573,Shelf-A39,SHA39,17f51a26-5f10-4380-9405-fb3bb114eacd
0c72d695-923c-44e2-b78b-ad75f31755f8,Row-Y96,ROY96,bbbeebf6-638a-47fa-b1c0-6bc2e7152ea9
1fe4efdd-3c15-456e-8405-616b9802e1a8,Row-I80,ROI80,e7de9010-50ca-4bd2-a0a3-ecaa6082cd0d
4bc8f921-5024-4fe3-bb7c-3b1c19e0111f,Zone-I75,ZOI75,7b8a29e5-7030-4452-8ae6-07c1729727eb
dfa8c0c0-c7e9-4d75-b188-fcd5394bc6ba,Shelf-A14,SHA14,79a5bafc-1107-4aae-86f9-390a6f88c7ec
23fcea65-b1a7-4b34-b046-c08db6cff82b,Shelf-Q70,SHQ70,dad5cde9-1442-4c26-ab61-b52d6b2aa565
12c47087-bf18-47f9-ac37-a7a9ab491b89,Bin-T83,BIT83,2063d35b-7223-4cad-8073-e27938c546c2
4d3ebd17-d7e7-42fc-9b1e-08224e1e0ac9,Section-E98,SEE98,1401fb82-7b9f-48e0-883a-f89960b2be60
5f3fb26e-b3f4-4bfe-a877-275b2e9f676c,Section-L58,SEL58,ab7c37c0-7300-4b83-b722-b3e2ede92b7f
671fa881-0f0f-4807-ab9d-b43660b88774,Section-Q40,SEQ40,a5d83df8-8986-4d26-b732-976a1d48ac36
539dbead-9f5d-4cf4-bbe3-de5f5b03268b,Shelf-D12,SHD12,7b34e448-3c19-4fd6-9bbf-9975c8d5af8e
b38d5719-406c-4aee-b1c0-33f48409ff5d,Row-B25,ROB25,b641bee1-4377-4415-8a8e-a0facabcfe45
489081c8-4846-4fd2-831b-7a15ba87c54b,Row-L51,ROL51,16bdee1b-af09-46a5-91a9-52747c2e3a88
26040756-1fdf-453a-9709-b2351dba7cc8,Shelf-N37,SHN37,456f5485-a640-48c7-bf73-b3cee7bdce6e
addf07a1-4c2a-433d-88d8-30f6aa732ca9,Block-F39,BLF39,3b1c2b70-f620-450f-bd93-de92f4455060
92b3d04f-fa99-42e0-b73d-02fb0fe419c8,Zone-J54,ZOJ54,baf4a12c-ce1a-4bc8-b425-51614b75cdf9
79dcb601-0d01-4767-bf8c-97fc2fde8137,Rack-F16,RAF16,5c145e6c-4b35-4f86-84a8-d3586175f90a
bc12f800-08f2-41e3-bf37-dc4247e8bf6e,Zone-W33,ZOW33,de8b5900-9004-4864-8a2a-e65e55eacd63
8c33d04e-00cf-4df0-8548-5efb2dfe3109,Bin-W90,BIW90,011c9b52-3b03-4507-b502-8c9c30c4850a
fcbe3a4d-e5e9-4580-8cc4-63329924e96b,Aisle-V32,AIV32,4047cc25-ba21-45a8-bcf6-a36d24c12be3
05270c26-3bce-4758-8895-bf9700f2fa46,Bay-A63,BAA63,b89263dc-5dcd-4983-a783-8b8a7a9a40f4
ac94d6b7-90a2-429c-867b-3b8f8b934732,Row-H86,ROH86,7aa0adcb-aebd-4e5e-a3eb-b73060f9a9f5
68e2ac09-bd52-4ddb-9ed5-2a0cdc2e42e3,Section-I50,SEI50,c0fb2836-737a-4f4d-87d0-f2fedd58cf90
394cc068-a3a9-4798-bdae-fc8611f967f2,Rack-Z80,RAZ80,5060aeac-aa04-4d4e-91ca-cc4e47537ca8
965f7a9c-a55b-44d7-aa32-e190f429d1c6,Bay-P88,BAP88,c4983bbb-8b57-45ee-b5be-eb6dbcce1759
00547107-4010-4491-ab15-32754120de23,Rack-N07,RAN07,a911d736-1ca2-42e1-8cdb-d97504141d59
207d78b1-9873-4e07-b366-1d5ddf387033,Bin-Q10,BIQ10,34fa235a-6f01-499d-addd-066477c87200
49bf84d9-d20e-45a3-9400-3a3117c44912,Row-S46,ROS46,74d28063-4ef4-4c30-ba5c-04ac1f0d4122
a3acac42-4da1-4a3e-9932-57f06aee139f,Block-G44,BLG44,ed7d1378-7d0b-4662-8d49-a1dc3e18f244
7992eacc-acf7-4783-993c-ad00cbb7b8b4,Shelf-I81,SHI81,ea8d6f01-f2db-44c8-95e2-eadd95c2895e
8b0be116-4fcb-42e0-ae18-dd74183c26fe,Aisle-A22,AIA22,2582de84-6dc5-458c-8878-df4860d7a12b
95b2d208-9746-4329-bc5d-bb85a0bb8c15,Bay-U14,BAU14,4dd94759-53cc-4e3a-83b0-a8ccf7603645
b129ec36-d71a-48bf-a6d3-7bc9e4467755,Zone-M09,ZOM09,65df0065-675e-49fc-8572-925a2316e274
9343f871-c4e4-451b-adb4-30e1a496e807,Unit-B78,UNB78,5060aeac-aa04-4d4e-91ca-cc4e47537ca8
d754d5c9-f6e5-42a8-81ad-b241f112164a,Block-I86,BLI86,cc1e0f7c-b976-4f47-8585-f8680748d62d
965dcf84-a6f9-4048-becb-efd686b59de0,Unit-X43,UNX43,ae3e7ff9-69ae-4aef-8da7-feeb0f152868
def9bdfa-23f3-4575-bbb5-818be3180065,Shelf-G28,SHG28,d65cb736-11f8-41ca-8185-e913a272c0b2
190e2d84-506e-4204-8e4e-9980bc69a6f7,Block-M47,BLM47,1007d885-3b70-4304-a298-54c072e013a3
d4e8ccdf-877c-4e0e-95b7-52c2f571bc00,Aisle-Q44,AIQ44,de2cfe7b-e004-4bc6-bdda-ff793f665770
dad8ea7a-2bbb-4a2d-9b71-effaeaa21f32,Shelf-K56,SHK56,78b80c22-c9c1-4bc6-b44d-e13f70679fd6
e1ad7d98-cc13-4812-96d2-6f6ffb5f7ded,Unit-D57,UND57,11f824a2-b2cf-41b6-88d3-4aadf433c1e3
f386fcd1-3e4c-471e-954a-1d0f1c1db791,Zone-X61,ZOX61,1c9a7272-fb67-476f-b092-71fdc57c8065
1b326280-9a16-4627-9e54-ef177de576e7,Aisle-S08,AIS08,3860b7cb-d193-4677-973d-1517fa91c6f0
9a273075-a60a-4243-83c9-e4a55fc0f40e,Aisle-X39,AIX39,9caef895-ee7b-453c-9573-a075ba7b98a6
ea7520b4-7f42-4686-ad53-10f151baa0c9,Aisle-F11,AIF11,2bda2442-68ea-443e-b06a-be63a5675487
76875cac-492b-4aa8-8aec-bb8ea79404c3,Shelf-U88,SHU88,f5cffba1-aa0b-4748-9522-99c06e51220c
648e46b5-1f05-4523-858d-0880c83ed0be,Bay-F74,BAF74,1bd995cc-9b68-4def-8d4f-8a09b2a7caf0
6c19a200-cbc1-4eac-8c4a-f582c25cd423,Bin-I65,BII65,154a007b-e0af-4232-935c-f59f8dbc20f9
4da91fed-3e4b-4461-b0c3-58c84391e93c,Bay-D37,BAD37,fa7bb8d3-816b-4952-99fd-aceab947a5de
77ea4345-76b8-4bb3-8373-f08e2ea7c912,Shelf-G66,SHG66,3f324153-1f40-43c9-9d58-8e7dc6ab21c9
65e5420a-e09a-4fa8-8767-1565f2576eb7,Block-S75,BLS75,3007d0c7-256e-4a59-a489-00cbcc4b1b27
273ba920-3bf2-4cd0-b7bf-9234b682be5e,Bin-D37,BID37,f9255efa-d4f3-4452-90f6-5576887a8143
2038db19-d4af-43ee-9854-43f0c43108ca,Block-K20,BLK20,ff397d20-9351-4987-a610-56c7f9c43a7a
784166ce-3dfd-41cd-81c2-fbf93d19b543,Shelf-F91,SHF91,6713ffcd-6bf4-4c80-98f4-d60a0ca1ce39
d7b7527b-c489-4efb-a634-d8ed1817d8f2,Shelf-O39,SHO39,e43bbf0c-dbcb-45d1-85f8-d3d7b3b6fe24
7efec1ca-b955-44c4-b1cf-d2ab2c2e2672,Aisle-B80,AIB80,76972f61-e4fe-40f8-867b-159bf31a1e12
ba52871e-8203-4c21-8114-650a56277b0a,Bay-W40,BAW40,8bf84612-56c3-4818-aa08-768045d1c635
e7ab8b10-c075-4f96-a60c-a9c9553f81ab,Bin-Q66,BIQ66,926567df-c977-469d-b4b5-7513a2fc95f4
0761b791-13a8-4980-b7cf-741d963428d5,Block-M47,BLM47,f2cc38c2-2055-45d5-b586-d40dca1d6001
3d74e7d0-4928-4077-b9cc-1be3a0be6ca3,Unit-C89,UNC89,db68c0c7-8ee0-4521-aaf5-da54fdf36fc8
375ee7c9-3be7-4715-b025-4bbe6f85c2cf,Aisle-O24,AIO24,0b8ed172-d4f7-4538-8b2b-ec2641ad0b08
708f8413-41f6-4f39-b0c3-0853b37a15c4,Shelf-H85,SHH85,4bb802fc-0781-40f0-b1bc-07fef4e803ac
6913aebb-1e37-4ca0-9abd-9ee0a2129b72,Row-V42,ROV42,f00fcb33-a9d1-4bd3-875b-1c9eb2595c67
610a9d4f-dfab-4d33-90e9-9c4847514296,Shelf-N40,SHN40,7defe4a4-9a65-4359-a1bb-497d1f1fe083
ad8e9870-f4ee-4455-8977-0659ce530db6,Bin-D41,BID41,33cd527f-563c-4464-97f2-41aac8fe7e57
c2e6d6ee-3c9e-4a52-ba89-3b9825424db4,Aisle-X15,AIX15,991a8656-b533-4237-8bc2-a51fea627734
5758ae10-7542-4934-8a5d-35646fb2c1c8,Rack-D13,RAD13,15b0c09a-c428-4660-970c-866c54ddfe5b
d816b368-4a44-4943-99c0-b261feaab990,Rack-Q41,RAQ41,4db296c3-fe62-4ce3-99e0-4fbbde9cfb3b
390bd562-e76d-4015-bbb0-3744e3f061b4,Section-D46,SED46,04d348f5-382e-45f5-8640-2a5bbb2f92bb
9c28f988-88d4-4b04-9c24-e64349df2c6c,Unit-Y22,UNY22,88fc188d-365d-45a9-8795-97a40e2da0d6
5c65b62a-3bc4-4a7f-b84b-9ac9e327befd,Bay-F70,BAF70,26a6911e-cffa-4b12-ab16-515a3f510f83
de439d7d-c1d2-4f6c-8c4b-6216a4734eda,Rack-X17,RAX17,55338623-37d2-4b3a-a53a-5b391ed0ac25
b8dcd992-e9f0-4b66-9ab4-8bcc7e71fb51,Bay-M23,BAM23,aaa3a9ce-7278-40f4-8203-558f4b723f2c
e31b8a14-5749-4524-bf85-44a9ad12e13d,Row-C81,ROC81,474f580a-c34b-468c-b2c4-f243c323b791
f3728d3c-a883-4e89-b439-f22293a87ca5,Aisle-A18,AIA18,0c8f844b-9c5f-4aa2-b3ae-0e53de0c8a8c
b4417b10-55cb-41ec-8041-3272369c3676,Section-Y33,SEY33,dc72f7ab-5820-4cfe-aac7-8208a88f37d8
aff9c55b-8fca-4f9d-9ebe-a9e7be12914b,Section-R55,SER55,edb06818-bfaf-48e0-960e-95ed376a3164
b4c98260-1b16-4348-a801-88a4aab5d8c3,Rack-O61,RAO61,d018b5c6-477e-47a4-9943-214e1d1d973f
5c0b2b5c-3171-484d-bb0f-3961fbd2a97d,Rack-J99,RAJ99,8dc8c9ee-89fe-4e91-a016-c59f67623712
17103ec8-f442-420e-9806-c15fc2ee5a98,Bin-X26,BIX26,76a7cbd9-1d1c-4a8c-86a4-0c0d12026fec
0b9c3468-1ca3-4286-ac87-e53d6f18df53,Unit-P82,UNP82,aae23053-4ecc-4970-8ef2-9ee07e789246
5f173870-d523-4df4-9232-1bab1b0f8a8a,Block-P39,BLP39,19aba8fe-ce3c-4dad-8666-0b54b3d6dede
c8372f1e-931e-4a7d-90d7-9ddefee47185,Unit-W64,UNW64,126162fc-6cf2-44c4-8889-9c14293a5b04
8eeed936-0141-433b-9095-9f8f99a0c6ce,Aisle-C06,AIC06,8e0e8adc-4441-4990-b8ca-671e9b4ad0da
f5fe32db-e4d6-4f85-9fbe-e1f84d178d1c,Zone-F38,ZOF38,61d81803-6012-4143-94f4-ce15bf251e4b
de73ebab-b366-4e3f-8d79-e4b71bf6876d,Rack-H28,RAH28,126162fc-6cf2-44c4-8889-9c14293a5b04
efdde152-a7a3-4740-bbd3-c03de6185675,Zone-C03,ZOC03,0797bbe3-ac82-4a6f-8d7e-f6670a351e40
a8dd7433-5163-4566-b3ce-8d18ad989ae7,Row-E37,ROE37,a39eb212-c670-4bfb-9856-30564d6d87ef
89eb4190-c619-4082-b2be-7bc8c21e5555,Aisle-L36,AIL36,cbd2d90a-b45a-49b9-8819-9a51f21dfc5d
9be7c0d0-00d0-4090-9220-34e87bad89bb,Block-L38,BLL38,fb898c49-b9ff-477c-bcd2-ee244b9c4126
aec0361d-4f2c-47f7-8867-0bf8bd6c797a,Block-X86,BLX86,98e23da6-84b9-4d42-b74a-d947cb0f5042
43ee46cb-124c-4f58-8944-4f2499b82f2e,Bin-V27,BIV27,fff08065-b85e-41cf-bd46-098640e82187
06b76792-d7c5-4ecd-93ca-3e573829ca3a,Aisle-P56,AIP56,382e1fd7-71b0-4dd3-a3ef-96b2180eedb6
b7ba428e-b333-436b-a123-d1a0789ce555,Bin-R41,BIR41,10b38b0a-866c-4c9b-8eb6-f33e2ddb79b8
3162bf6b-3701-4b2d-929e-0c74f1dc2f39,Section-R85,SER85,ff3fb60f-3788-48c9-b59d-80b674806ba6
dc8c3f6f-e607-41bf-9c62-8bdb9a7f7bf2,Unit-F66,UNF66,bb8c50aa-4e56-4e70-bc8b-1ff4ff4caa55
dda86ea3-defe-4a3b-b674-494dcd23e13e,Section-M83,SEM83,922067b1-dd3c-44cd-990c-0da31b2b4276
513866d3-ff42-4e7a-b865-c2c91d0bf074,Aisle-Y59,AIY59,fc86d452-3852-4236-8c69-31734cdf165d
7583d08f-b422-4acc-824b-e5168294660b,Block-Q03,BLQ03,d3bbd14e-9340-4a4d-a21e-57eeb38d8375
ca766d4a-0a79-4e43-8113-5d2a598d9a98,Rack-I24,RAI24,aa332739-9ae5-4599-b22e-837ba1e26438
fb737d42-5d60-4b09-9c39-3378b561246c,Zone-O99,ZOO99,78e4d5d4-d2ba-4148-ad0e-1402c97d891c
a7054639-1adb-4f97-9238-ea6c88891c3d,Shelf-Q79,SHQ79,d5cca350-2e1e-43f6-a359-446618bb1e62
491fce97-b511-45b3-93de-c20aefd5578f,Zone-S31,ZOS31,9d317c27-960a-4901-81b2-344cbac1039c
d8afea29-583b-40f7-922a-6e4364e14ef0,Shelf-X55,SHX55,894ca47f-077b-40ae-a3da-78441f6d5285
af99e7c3-b494-4e1e-8f16-79bb372e775b,Bin-F87,BIF87,9da13ebb-3d58-4246-bc2d-55a1b8190675
8f91b8e3-f215-4b4d-8e1f-0d523dad8a7d,Section-K32,SEK32,47018599-7f16-4a95-9f93-9dbe75eba3cb
4b36d5db-9c92-4be8-83b2-7df273504db6,Row-X08,ROX08,c499608e-73f2-4355-b15f-bc140add3760
f16de372-d169-4d37-8c84-7b6a522cf091,Rack-P84,RAP84,c5ed0eea-bf2f-4fcf-850f-69de2b242bb7
61df7efe-c2d0-4d1e-ab50-7ebe507755b6,Row-P48,ROP48,3258657c-a0f1-4563-a012-e88a3c35d167
773cfc3d-275c-4b68-a598-b7d3a3459e6f,Unit-R39,UNR39,0f9d56ae-979a-468c-8ba3-1a783eaaebc9
322f5233-6dd2-4ef4-8efb-0532fc399c73,Bay-V74,BAV74,c607730d-2275-4d5e-9241-69cab645dcfc
cd555ba6-e8fe-4a5d-97e5-dbc282c246d0,Bin-Z52,BIZ52,54152d34-aca6-40ef-8bbc-42964ef45e8f
b7db8d7a-3ac9-4008-b81c-e0bd0d01a71f,Zone-O49,ZOO49,a8da54cc-8901-46ac-b194-982cc30c2caf
58a8bc47-3427-47ea-81bf-652da8970f65,Block-W54,BLW54,88683c7b-7854-4226-a255-f53f25c8082a
c66b2843-ee9e-4c1f-8dd0-034faa95b80c,Shelf-H70,SHH70,2d690d14-21ac-4ecc-b276-bc09f70f7cf5
a5b3b4c8-8fd9-4735-8972-d53aa023cd4e,Zone-S46,ZOS46,3325aca3-99c4-420d-a013-574a7011208d
bbdbe000-d987-4f9f-b96f-f62ea2ddcf6e,Bin-Y33,BIY33,16863926-40f7-4a8e-b20f-652dd9d75829
72e98398-4770-4d81-b14e-bdfb919d84c2,Bay-X46,BAX46,7bc94864-708c-4ca6-9f31-07981117d1bc
a8a9426f-9ec3-475e-961f-4d1034d618c5,Aisle-F48,AIF48,2b119c6c-aab1-4c7d-99ae-c90070dabdb7
a3a90179-3743-48ea-b0c8-f7f378167580,Zone-K13,ZOK13,bb73b1b1-1955-47cb-9a5c-6376983ab8e0
711d6419-110d-401e-a33a-411c62481b2b,Section-W05,SEW05,769e4940-5893-47ad-84c9-8b4bc2141aa5
d961a216-c7da-4814-8a64-896fc9f5aa9e,Bin-C45,BIC45,75764dc3-d209-4f0b-b176-12d519e24052
714a4687-7858-4f67-91ae-e865a3bb19dd,Shelf-S53,SHS53,9decb293-e13f-48ae-88c2-9575df2e8c64
19c052ed-18fc-4086-b2c8-981c909191f0,Zone-D96,ZOD96,0adf3e05-15c0-42b5-92cf-4c3455b99ad6
ae11016f-c85a-4a39-bb87-f53c9dd14cb5,Rack-T53,RAT53,76761a3a-8a83-491c-b193-de179e7a0d2a
ab16b8b1-71e4-4894-9083-b39542edb8d7,Bay-K14,BAK14,c408a1fe-a5cf-4529-9c32-cd4c3d26039b
d27348d9-5070-443c-bf1c-7f12087ab3a6,Block-H52,BLH52,442563a6-77a9-4719-838a-0fb431a9b84e
5b9ac09a-0982-491c-8d5e-3dd6dd451b6b,Bin-A43,BIA43,5a612dcf-ddfa-4fbd-8daa-aeed7a6a420f
898da1ec-d89f-4b65-a940-c42b6eaa2ecb,Bay-C63,BAC63,1bef9bd5-8e3f-41a1-8320-99e6b7e79374
90bb6cec-f251-454d-b3fa-83c417b57079,Row-E19,ROE19,3dbc7ca6-2732-4c32-8c01-8058200d3f4d
5beeb329-ecd1-4ef5-8929-9ce74aa7a5fc,Bay-E54,BAE54,fa433c69-91d3-4316-90ec-0dfe11f03eff
7328926a-8b78-4eb5-b87c-e42edbdbe5e4,Unit-Z60,UNZ60,64afaa80-02d5-4503-a067-6b009dcc81b1
cf996d9c-b9bc-4382-821c-2b3fee0af035,Section-V23,SEV23,016ed0e3-f454-4275-91dc-5efb766a8485
5df765b3-1fbd-4cac-9b9c-571049415f8f,Unit-D18,UND18,fd0f0b7f-d450-4c1d-ab5d-88d57c50e4f2
2ad5180c-2a60-46f1-8039-8485a47ab7e7,Shelf-O09,SHO09,afb384a2-96e5-4703-a388-ae251089ff87
7e930f19-4457-4324-a8be-a38f19eb59e2,Bin-U93,BIU93,b655d56b-4a23-4008-ba85-48b4a35b3195
4cde8708-5227-4563-834a-79d84f5d0154,Section-L40,SEL40,9ef22d8c-fb40-4312-aa62-9a903bafb050
f06d3628-5eef-4f31-bbd4-3b3e94e8f832,Zone-E16,ZOE16,3dde8005-2075-4c28-ab5d-05dd235354c5
950ca363-e432-4ba9-81e8-2b0f262acfc3,Aisle-O96,AIO96,1476f35e-c8d7-4af5-9f94-67ffad8508bb
e3fe919c-8209-48e4-84b0-33f82d877e8d,Bin-N32,BIN32,992e9bff-d723-46de-898b-819631b57720
cbc2231d-6ff2-44d7-b932-b8b6911afc1d,Section-C12,SEC12,c53c285a-b8b3-4905-ad2a-72608282e5a0
29e8ea0d-d568-46a8-b74e-a7522d2a52cb,Bin-G31,BIG31,48dbee63-c40f-48cd-b876-73d6fdea9cea
0babc91f-aba6-4903-aa9a-5714f486bf45,Rack-R65,RAR65,fd6f22f5-f9ab-46c6-b24f-6f6886d93b7e
473514a1-cad8-49f3-b47e-b5ed83b8a534,Aisle-H07,AIH07,48f919c1-ba0c-4dfb-aec7-ce9bf43e8696
