id,operation_id,product_id,quantity
49c9c1d6-bd82-48a9-8671-41a6d13ee3cf,e6a9c017-6d89-4113-8fd6-b855050b6f79,c1fd88db-ff3e-47c7-8266-bcbf852793ad,3
0ad14de0-3e04-4481-a2fd-9086547d0ad8,176278d2-8726-4a69-8ddc-fc905e123dfb,15197a90-64fe-43d6-8217-99915a5c2f30,178
2f3371e8-6569-4cf1-a010-73e477f6dc18,0fa182f5-00a2-43fd-9786-3fc8029f515d,a1ee298b-d457-4570-831d-73edb974a298,47
100e0202-f5a1-452a-a522-cd9abf9783f3,5e4e5d34-d09a-43a0-b4b6-7015438a60bf,abb3f285-9878-4dab-9725-3fd457410bf5,9
249bec21-8037-4928-a680-0c4debf55d47,d23f49e3-7f68-45d5-bc00-3c16e445e90c,d0a42ec8-8266-4b51-9203-7844d254682d,8
d771dc4f-03c4-42ee-9053-a456e3e7010f,477a6b8e-b932-46a2-97cf-6507d413efbf,e0445b35-de26-47fc-a099-3c8e49732b41,178
da3241ab-ea34-4ed6-90e0-9780cba0e93a,aac37bd5-09df-4731-8762-b80160387794,110a1dd5-3ead-4da3-8bea-facf83f0cde4,41
3e9f1061-6c88-40bf-8686-498071ffea3b,34630ff1-902a-48fb-a438-ab5ab537bfb5,78bb3f4d-6295-41e5-973d-cdbcd71a1ae0,4
ccab760c-0ac1-4c82-8b1f-6f7ef694f9c7,79489248-148f-4b60-892c-1e72887e171d,b204f0ae-cd59-49ab-8504-4c44fe05c444,170
728b1bbf-2efd-4018-a598-6a8ee85fba0a,9a4c12ac-623a-45a2-a4c8-f7b534990d77,fa011371-8c2d-4a41-9837-1a1d32c95245,101
5af5d825-204c-46c2-9884-db1a9c2d4a59,608197b5-1c51-4c36-a50b-6d858e5590e5,12c27c96-3caf-455b-a85b-e45568549b32,406
e00f6d47-2f35-4363-bea9-33c21bca4028,cbe53d63-cc62-412a-9a68-d584b34d5205,a0141908-3aef-4045-9bd3-036a9dab2a31,4
ba061003-2851-485e-9efa-987f9d8003ac,6a8e5f79-2af5-46e8-af33-7217c82962de,fa8f2990-78af-4ce1-a4bd-00a972d972a6,4
e5a68f7b-1470-4b13-bdf5-4ef975a83c35,e33c1df0-3835-43d5-8239-e26d30fb39f6,1cc9a4c8-ac31-44a6-abde-b8cefef3d3d5,45
15c69b02-a62b-42e9-bb61-c19e98b45f59,c0f991dc-c7c5-4d3c-93ba-15e156362069,24d01492-95a6-4e1e-986b-8763a9c42d67,1
d2f0cbae-d45d-439b-8699-e42b78cefa44,53765ca8-1fc7-4bfa-b6ff-69a674e418db,32c61068-43af-451f-b50d-7ccafe0233ff,22
ce6baebd-90b8-4350-8d7e-614f999a897f,8274ac6b-5064-4289-9b54-f2c6fbc338ab,ec2c8b86-ed78-4daa-b1af-e28d09281d68,75
91d2b02d-eb10-441b-8566-19f1f56f6bfd,707d1bd5-b2a1-4ba9-ac5c-966a25a532f5,d9588865-e0dd-4342-b55e-5053d162887a,41
53243637-1d35-48ea-8f7b-29e624018547,12a10480-77a4-47f0-8c47-87acb888c0b3,f76eecc2-ef38-4c26-8c63-06f901110d36,16
2b2c70d2-72a5-41c1-a437-075157658d7b,75c77ba9-1ef4-433f-b274-681d0bc3c696,94b2bb0e-b2e9-4e29-b2e3-3f49f9c2c805,23
df0e2e3c-bc85-404e-8f24-88e7a5650dbf,eab95ac6-124d-4379-ac4d-3adf1ed8cb7f,3f55d10a-ab78-48c5-bb24-79c3a0453a30,1
388c8699-50ae-41e3-a622-376007cf13e6,4d9374b3-d61c-4ddf-9831-37c59a03536e,453c31ca-89c4-45fb-933b-630a64081fd1,5
3c29f024-b9a8-4ae0-8ee4-9d80eefd6270,7f765101-9acd-4818-88cc-101aefd290fa,5b57093d-e089-4dd9-aebb-684528a548ed,13
8c4eaded-33b7-4a5f-a41c-82d457c152ca,e63bb9af-3099-47f0-905a-26b8fbaaa5ac,f6f2ddf3-3515-4777-b6e5-15f0d79d9ec6,11
b907f7de-12ea-4464-b6a4-5eb9e32f7106,979e1eff-eb04-44e7-a15e-e7d200746763,7b35a4de-690e-4f11-87c5-3958debd14a4,29
0f0190dc-3a49-4fbb-be62-b13e0413bb5f,4741fc89-535d-432c-9333-ea587a455e1b,03fe05c6-771f-449f-8303-3dc8670653cd,39
e7c5341a-038a-4a13-8ba1-83d53d1cfd36,b464f924-e37c-4649-b39d-7084672a0f04,edef3610-2cdf-4b9d-ab69-c6e51c06e418,500
d87620fc-aa22-4855-a305-4c6579c748b0,eaa1efcf-daf1-4cb1-a090-2452535b6aca,96699184-627b-4c14-880d-baecefb7c4aa,45
76f7d8f8-2981-4562-8c06-412e41b3af8d,767be41d-f178-41fa-8fb8-e8cf916b8882,d0c8a72b-923d-4d49-afc6-492825211531,3
eeff9668-c5f2-45b6-95ad-75289c91dc23,c77abb19-383f-4224-9f49-34d16e40ea3b,939e6cc2-9869-40e2-a8c2-5167dae12dbb,50
28adc7c9-356b-4ca4-9b13-f4a0c5d7aaec,7dd9c44b-eb35-4ab6-95f2-6d30cb59d608,c5ab4d81-70eb-4b42-ae4a-d7c28947d56a,4
dd894035-eb04-46f9-8cb8-03136610c1e3,61c8b253-3785-4b0d-84c0-22079f9efe96,8dd521a3-e009-4b9b-be7f-e50558685088,2
38bb3e01-052d-4287-a125-93715cfab6d5,89f3616c-9561-44a9-91e7-626114638918,51bcf177-68e7-4381-969d-7a3fe998fd61,31
c9e3666a-69c9-4cc1-b4bc-70a5e494ce98,20c3ae8d-78fa-4618-935f-459bac38636f,07829d35-9080-4890-9756-55a921533473,47
0a5b6053-6d0e-4d26-899e-2a1d38ccd286,eb01e135-261d-4d09-a53a-12bf70c7e7ef,1a3d0293-66f9-483b-890f-91235ff39c41,161
53eef312-a3c2-4811-b5b7-dff5cf551e55,751e4404-2e33-4103-91bb-03475e2b0be9,917e3882-9cea-4494-a71c-60a8869d9bfb,5
2842b7d4-d09f-4d41-b256-347f1b62d072,ea97310d-6482-4775-8d21-1e8ccdcbfaac,03beee12-779a-4396-a1a3-ad80397b9ef4,29
c92ed72f-b1f3-4c12-b057-6bc6503a736f,35410750-a666-42a8-a7fd-c723731e07c8,d62f0878-da78-49e3-b418-3ae36c1d7334,3
c3533c2a-3000-4cc2-af99-6244929d75b2,82b7d519-7af9-4bea-af48-d9d4d2f4a8e7,93339cad-183a-4292-a9c5-6d640ff627c3,2
9c1825c8-534b-480e-a496-cc7e0412ab21,5c423113-7980-4b1b-9e29-34d03fc613e1,4cc74654-8772-49b4-a4ca-ed2b3395d5e9,12
f3f57e2b-eff9-445c-bd94-7ffb436e8555,96c60c68-4614-413e-8776-c43824cef527,1bf8758c-6c90-49a9-857d-fa6ba4588bd9,165
7bcb9d44-32b4-4670-b97f-65d82446228b,bace6133-1d51-4fe0-a1da-3ab1e7022356,d707de68-f1dd-4c9d-8561-b82ae39537fb,2
2070fc6d-b348-4e36-a9b7-7ac720a33f16,43af39fb-8023-40ea-9343-a1d46ef270f6,ae1bb896-0829-41c4-af7b-5a14bfef6a26,136
0cf7bfed-a8e3-4dca-8c3b-8ee52470fddd,c8e542f9-02f9-4ee9-b3ee-7473220897ff,cdeb6747-99ca-4212-9700-e0ec87928fd0,4
9e76164e-a6b8-4875-aa5c-054c8c81056a,a5b11d33-4f8a-4944-bf0b-ce785e84315a,e9cfb788-17ef-4e35-baee-97148a973e7b,49
4ac5b5c2-4c82-48e9-9e21-42c35427c47a,ad90fe3b-3be7-4037-aed9-38c0f0c0fe53,1b63fce6-9eeb-4346-9a41-e236b71175a5,1
c7b4fe59-f754-4f1c-a318-cd03f140061a,38d145d4-57f7-4b4e-8786-4f505801a927,5b9be778-4856-4efd-b0bc-f015dc336527,7
800480bd-057c-45b7-9f5b-b227e9902e9b,070accf4-b922-407b-bedc-50a35d7b1d53,e516ec2e-63a0-4f35-b42a-8dfe4c5d5ff8,133
4232bcca-c450-4345-a696-05accf29611b,e2f73021-b8c7-4f67-ad63-edd947951a36,eda376c0-ed5b-4fae-9ec3-09060764f2a7,45
0b054d2f-6fba-4bbe-8848-a97f60a8198a,afdd3641-ec4f-49eb-8055-a23dd8aa32f9,01a55c93-9fdc-4fb3-a871-9f7963e31d61,59
82dbde5e-ca04-4777-9782-c7896479d697,faef3e61-ab0d-4512-b0cc-ee52705353c0,ce5a1222-f175-4224-81b6-fbccf7303cd2,270
d7d6b6b2-8a49-4435-9093-43b970b19b36,f4938e00-21da-4349-bd3a-44cce2c847a7,009c3f71-7a83-44e6-bf1c-daa497412b69,32
147b63ac-55c8-4d7f-93fe-e83446365340,ea7c2bd5-3e2d-4f78-bf39-360341009d56,0cee833e-42e2-47bd-8e52-001ca7dd696f,31
e64fb5bf-0ab0-40af-99e0-70d4f841ac24,efc0e048-a931-4f7c-82c2-ea61f6e8a8f0,ab38c408-239c-4683-800e-709533e01e5a,34
1af86604-dbc8-4066-a505-be27c55d6066,40ac914e-90a6-459f-bab1-62c81c2eab39,e04de1a3-2180-4f90-b73b-e7c4d8e57fee,43
0789500b-e38e-4892-a217-0244710003f7,830ee780-2832-4372-b271-4bbe8885a7b5,b617ca9d-169c-4029-b93e-88de2ab6d250,265
905a03cf-2edc-469c-b3d0-3cdfc6ecb1c5,8d25d103-c7ad-419b-9ffe-c15b7f194887,0164f5da-159c-4055-a962-2341f7b1aced,5
45509cd2-f569-4257-9669-fa127dfe2fc3,7c281710-f6ad-48f7-af6a-4c5261fb0ae6,f3b7563a-eaf3-4eae-bc51-580de7f50aad,209
58426d37-7778-4291-a9e2-e897189f4a7b,dbfea004-b203-42af-a1aa-de189a1a4711,67462f6d-d89b-4cef-9920-032f7a07d5c7,10
d58972b2-ac0b-4756-8b8a-a4e525aac2db,cd134faf-d80d-488d-a9de-6e23b55064ba,6a9fe780-7243-4cee-bd45-36d444cc38bc,5
45202367-a267-4eae-90f7-9c10e43b264c,6bc63c3e-c4b8-417c-9640-af256631a677,35c5ced0-5d0f-4662-9732-b56a165a90a1,35
a9c1e5b4-6a92-416e-aa9d-214e8cb77e5b,1d3ac958-d286-46e5-99c0-69b85f795658,3af9644e-5d11-41ea-95cf-b45ab6faf74e,50
15e38b90-af6b-47ee-b640-f1c588e2188e,3d0db2f6-d491-4aee-9233-628caa25cd6a,643d2e5f-46f0-4bd0-910f-2ea0bfda2990,131
f28c186a-ad5b-4bac-8665-b0952c4b2085,3472f529-6efe-4a13-81d8-55812c2f2e2c,2d034287-c2d7-4928-bd12-3b3a55830375,263
a1933c9c-3c36-4b05-a8ce-ae19a1fab006,c683c389-a9c1-422d-8c39-83bafb74c33c,fdded4f8-77a0-4bdb-960e-601fb8a2d633,5
c78d1daa-9f25-459d-b3e4-28f92fd22e32,307c2ee0-74e3-4993-b56b-040eb25dba43,79e4c14c-3613-4081-8f19-459d6c9d46c2,109
c72d7a76-a8aa-46c6-b418-45e2064add19,ec9fe9f6-6ea7-4b71-9c67-757a73850159,db59a54e-a975-4b92-8580-47187c2d2e35,21
5df2fe0e-39c9-4d5a-981b-850fe97f7296,e3aa5e42-f7aa-4f4f-91d6-b81faf960e6c,13c3c4e0-d51c-4c3c-adac-adc3c07d7e28,20
f50c461a-ef85-4acb-b1ab-bf7a2d58239e,582e5313-cbdd-4563-8b95-8ac6a067311f,77585e96-feac-487d-95f8-7ebc0f206c30,356
f2e3c71c-9bb4-4b7e-acd5-87174ca21a88,ad325437-f34a-44c3-b2e2-f0e7dad5caf5,966e2de7-574a-40c8-bf1a-9e43e324cd85,311
be521bef-87fa-4c24-8e1f-3c2864edb541,b8db42f1-dd36-4591-89ce-f21c7932f72d,a3651c7f-e2b7-4e68-a742-bc5d9d02b282,3
2ca4809a-4fdd-4914-a427-e844d8f9e8b6,d278cdb1-020a-4557-b456-3cd809dd3ef7,a48a3d4a-bef2-4822-8146-97f84481ef93,5
286d4818-f37f-48c8-b398-07e3e53bcc41,bb5b2943-0c5b-401f-80e0-bd79c67d55be,3db4d44d-5f42-4476-9556-f99c8001946c,122
67c3550f-20ab-4c00-a590-c951a04b9ac0,1b0ca1c1-fc9e-43b3-80ab-73e00d0c5eef,f93005dc-d41c-4140-8b1c-c62f542e5c86,43
d6d63c6f-cbed-455f-a4e0-bef637bf6214,38c26336-5f87-442c-baa5-abe836811d2b,2b4cd3b1-2a81-466b-903a-8a7bbd67d828,56
44998f83-4869-42dc-9b46-15fe3e6ca6fb,8896c14d-103c-4aed-913a-331f63333631,30ec3402-2216-44ce-854c-7eae05a8ea3d,63
81ea1092-4369-499b-8ab2-39a0064b673a,d8d57af5-c58e-4acc-b8ad-aaa46c42c068,e7151590-a01f-4cae-9bfc-23a1467bbc02,4
07b718cb-af04-4847-a401-abdb208fb69f,c4d3b724-356e-4ff3-9bc9-9e7322e19e61,00d92efa-f36c-4b51-8a07-6bd098c940cb,293
afa8482a-ad6b-4c5d-81d5-091444426911,c3773863-270d-4887-821a-afd8f3494d72,05d8a44d-4c71-41a7-bed8-047682a2aaed,50
f9ed0b83-f5fc-446a-aae7-d9cfa9956e78,57c1e91c-c684-4ebd-8a65-0ed94003a484,31f910b5-8224-4b28-86a8-da0756846c40,4
f6fb8f22-8dc3-4e1d-a657-15b85530df44,a655b389-e3e7-4871-a73d-279b62e84e3b,f3367240-d544-46e1-b2e9-37cf45b8a70c,39
fd65dff4-6b68-4a19-b305-c011e0682b14,04138815-2200-443d-9eeb-2514b1d480e1,79fd1dce-caeb-4c96-b68a-0bf5961516f7,94
b31635bd-a953-4fc2-a74b-081495eeb582,68edbb94-c161-41f9-bb53-beda39dc4180,1e7f3221-3f85-4c3c-a19c-cc93af55a6e2,62
53dad0ed-498f-41a9-a72f-786cd2914f17,a0330bd7-ba96-4b9c-a471-f1edd874bfd6,7368102a-30a3-4092-a4b4-85e0d5943e8d,171
a176808f-7b14-4c89-b72e-68630d32c2fe,3d020970-976a-4318-8399-2118668f6c18,14332121-faae-4751-b81c-2b2e3970151d,40
9fdf2481-28eb-4cc6-9ef1-0fc1f24b4f29,e355fa53-083a-4d6b-91e8-d1eaa9d25d3e,514059c9-77aa-4278-9487-08eb46fb7c69,143
165dba89-7c15-4167-b780-2e52e8f1c0a4,6a80c6e8-3fe3-4641-ab37-5016ca899bd9,22e53a95-14fd-4607-8e29-9c214fd3c6ac,50
53e04bad-124f-4fc4-96c0-36e24a437552,0e0d4e6d-4c57-468f-b545-e5e4106ce924,b0fd1880-2435-44c9-b680-ea3877fd32ec,13
f2a3c7f1-33a3-4fd2-9bcc-6ea01d16d2fb,f2bcdd38-21ac-4059-93ac-a435d8a4bab8,551d5344-fcb8-4e30-b032-c61e91954db0,26
0a044017-921b-466f-aec7-2aa77785b15f,6c277505-3889-415a-8860-6905968c8463,ce9447ae-b716-4fd0-8f58-bdd7b5b9efef,25
cfe47ab1-33dc-4577-9957-659206c4d811,69ec5638-9c39-43c6-9d6d-cf36b183348e,d11850f6-9a44-477d-b25a-d97150e5a130,143
30668bd3-f131-48d0-8f2d-d275225ce124,518126f7-8495-4212-8fa6-7800c3882e20,48af4115-bc5b-435d-bed2-85661cb10912,3
a1cb43b8-3153-4ed6-bf14-d2015915f731,b209f71e-9e05-4695-84a2-3a93f50b2754,31b1f7e0-31b4-4429-ba30-e630198545ed,34
adb5d22f-0ea7-4def-b4cd-4e77ac94285e,9a3b0927-ce93-4597-b7f0-c26d95823015,31666226-94b1-4bd7-be55-1100340abd97,4
7cc27bf6-40be-43d3-9dd0-6b3c791c5e48,df14c5b5-40bc-4de5-a1a4-c85b486a8678,0d454786-205f-4ed6-8d73-0cf2fbf07aa4,3
99f64e13-7270-4be6-9350-7c8741a9edcb,5af3ea3b-a08f-4e0d-a500-1019dc84f88c,c004b3d9-e15f-4042-8f60-251c32a0533b,3
762d9445-67da-4f6e-97d2-75d56690d2ba,f64314b8-23e0-46cd-8459-c578fb695c3d,ee176a11-9a3e-4ad1-87c5-136b53d4f513,403
b58874b7-8dbe-495a-a3b0-3a06ec07bce3,4e219b6c-c59b-4bed-9611-4be0f262df2f,5ca36346-863d-4a08-b64b-073af2da491f,110
f89f0a2c-734e-4f29-823f-1bd61440fcf3,307c2ee0-74e3-4993-b56b-040eb25dba43,1daf4a93-e5e2-4d9c-bb86-a0a1ad85f3aa,480
437db3b7-6910-454e-8a17-fd9ffa70b515,c4c439cb-84c9-40ee-85dd-74c93f200b56,4c7d012f-c0a9-4f8f-9368-50718f150531,28
27c2125d-c502-47e4-98ac-c4654f9ff476,760717e0-d2d2-4c32-810c-4a3af5fb6004,564b199c-9412-43de-854b-200e890f580b,3
4f673ee1-eb24-41c9-9620-166c74c1ebc8,c60aff20-c301-496e-a9e5-32a4408a0118,49080f33-26e0-408a-b24b-0afda54b8453,12
45555ec0-bb47-4df6-918a-253fd7968439,f657caa3-a15e-44a0-901a-2f3977eef75d,6e3f599a-364e-43f1-bc13-58a9d7475634,19
ed6696de-fdae-4fc1-be4b-79c1bf058f3d,c15d1a9e-96a2-4198-a7d0-3ce5805d63e5,ad9acebb-bfee-45f8-848b-e7acab1825fe,3
016742d3-9585-46b5-85f1-0ac361e161d4,b7f20e2f-49fb-4330-8a53-08b2aa39e604,6ccd3082-02e4-4d28-b821-69673b96c67c,3
a94dcd4d-723b-44d0-9ff3-55f6cf5f69d3,60d8f127-5c32-4bbf-a9b0-73d68f2a7bbb,67ea1ac3-29cc-4b61-9b62-13095b74d2db,1
770473e9-f09f-4553-8789-e41b9c49ddf6,e1ffd5b9-2c9a-4a09-af13-b69fe4a908e0,890e6edb-93fd-4fd4-af04-6590d24482bb,32
25b370ef-d4db-492d-8064-232b3ec1d634,1462499a-dcbc-49fb-87dc-2907d2aa4fff,8607de64-0240-4bb7-902f-05c29525fcc0,126
4a62c1e1-a55c-4c47-8972-7492fcc10d4f,9cdc3b46-332e-4cbf-a8b1-24fd657fcc28,ce28caa5-4e2c-48b1-a939-76bf849ee1dc,2
48310b69-79b2-41a3-8351-4c00485dba68,620d5d27-0fd1-443b-9054-c03f8fa522fd,a9355c0d-4336-4ce3-ae01-49bd79e4ee93,35
ac71ea4a-b6c6-476c-857d-af3deb32752a,d84ff426-2b80-450e-b7f4-0c9a09d933a1,70ea743e-e20f-46a2-ab31-d139c1f943ae,106
07c179f4-cd24-43ba-9e6f-6e1afb19a172,b17f1db8-66dc-4ab6-a527-747272f365a4,7aa114ca-b1ab-4e6b-8e72-a13060d2ae95,173
21df3787-3386-47ab-9e00-566818d73d45,2dd81318-ef03-4899-bf9a-0b8e01c109d2,c0821fad-efb9-479e-99b3-05a3ccf7b00b,9
220657b6-a794-4acd-8e96-c2b27d64630d,27300c2f-e488-401c-b405-8c46b3c6d2c1,d487fda4-77f2-44f3-9ffa-0bff6cc0de91,4
4e830036-e9d3-4938-b8ed-52427a2bde9f,15023685-ef3a-46ed-81c7-ee7e60ef31d8,44797d0b-9a4a-4f81-8d41-e548747d9097,47
3de6ced5-1d7f-443a-96dc-de41f28015f7,3db24050-e921-4f65-834f-6ac3cbbca5d5,4b6de30b-ba2f-4da8-8fae-e5e849371315,26
91b35385-40c7-4ac8-87f7-f5b5cc3d452f,5c423113-7980-4b1b-9e29-34d03fc613e1,d535a383-2ffb-4b95-8da3-962896d648eb,4
376517a8-5aaf-4656-bd07-c02a5da26128,adc8419e-c83b-453c-9d30-8bd45172c3f1,784f16f8-ef1f-435e-b135-06391b4cfdcb,43
d71a2b20-8a0e-47fd-b357-9c3fce3f0fee,edfd85d1-71b9-45b7-927a-18aeb6599281,6c86d51a-7453-42a1-8a9f-bc2069b1accc,14
f70a79ab-447a-4251-af99-4a141f6d23d0,aa36eaf2-f1b1-47b1-8f39-85d076ec18a6,06e70feb-89f5-4c3f-bd83-0d8b11650193,17
4f819e85-85ec-4b96-8008-8806acd65dca,021113d5-9a68-40bd-812e-3c8eb475e010,2b23eab5-95ca-4f0a-8294-253bffba0fea,47
e487a445-8e81-4a63-a953-35070f1234c0,2b889fa9-152e-4d98-b093-1b6896b7b372,63477aa4-d0d0-46b2-b0c2-4d2ddfe4097d,30
451b5cf6-4bf9-413d-8bba-97241393a998,1d896f36-e6e9-499f-b06d-b5ccff8505fe,827986f7-41eb-42f0-9ef8-02dd99bf6d52,1
ead5d36b-0213-4ace-8a33-fc5ebf91a125,afaffd32-6ea5-4a05-bd15-d0068bcd6964,cb087aa4-d7ba-43aa-9b78-53924ab230a5,41
29797cae-1413-4f52-bd32-683814631c7d,5ff8f685-5dd6-42a5-9d5e-7c43b4058039,108f9311-24a7-45f6-be53-3132008cb422,24
10ab6db5-ca63-44ca-bca5-6c42aa39a549,5d03de77-2d0f-414d-87f1-ee939383b8b4,15e5e552-25c8-4a6f-8afe-d3044dc114d3,40
2899fb27-6667-427a-b89d-4f795ccf7b2f,90ee7aa5-e4b0-48c8-b807-2d8e1a79c7f5,a9aa4259-2bb5-495f-8e8c-4b496c7f784c,2
0cf5b17c-0b3a-4784-9558-ce9e87adbcd7,8b67aef0-3961-4bab-820f-a8699c346d20,31d29569-1a97-4d5a-b95d-cb91530163d5,2
0eae953d-1079-4504-b422-409fc953182b,143341f3-0e84-4f77-a383-86bac90f9650,dc7e0cd2-1839-41fa-b892-6bc597056d7e,264
7c10ae2b-3125-483c-aa65-925d1d8022c6,aedd9e6d-8b87-4dae-9397-0a4f46ecd948,a061efab-0b6e-4aac-a7b6-45e22f007c15,3
06b31fd0-6e0f-420f-a4cb-15d56273ddd3,5aa71c56-4053-4f8d-bbc5-47d11d404b6d,99113658-0fec-4a73-ab42-52066cf07c6d,46
214cd512-bf3f-4891-a823-5218c01c903f,04006ea6-0352-412c-8058-d8ebefbb3acc,b07e1923-986b-4ef5-9e35-465b2d015d05,14
456cc626-c379-49af-bc29-d00f5fa5d26d,fa3de5c9-3563-415f-be3f-0e195ee6e792,052e2f0f-9fc4-4630-bfb8-85ea0b7693aa,21
5dd05f15-a002-40d3-874b-7158b454e050,47d701fc-3ef2-4621-9e68-816d00f31c63,f74870c2-0e4e-4175-9ca9-54b34a375ff1,94
67f94879-d25e-4080-8986-4efcb886ba80,8a245e78-1217-4228-9cc0-8bf5f85bd011,15c13a66-043e-4082-acc1-74d5ab2f11a9,14
97c3c925-4c0d-4831-a8ca-f083df1b376a,27045c9e-f685-4e38-aff2-655f7f967813,0c457154-b416-48ad-a61f-2adcb81172ca,4
95d041b8-2654-451a-a731-ac85cc0c8071,e912c309-4dac-449c-9415-49a3d721f7b6,a269b624-3404-451e-984b-cd79cd43fa15,50
c2ecf5a0-e7cc-4ad9-bb28-9a588816a2eb,1fe51114-36b5-441e-ac19-8a19f33406e4,87ebd493-734f-4e6a-ab1e-6f185a44d5dc,35
5bf4cc0d-de93-4d23-8ab0-2d026ec7a115,3f442791-62f3-4649-a9c5-b014540e6b0a,7f09b76c-4091-480d-a0ee-097421ce55ae,21
fef292fa-d0b0-4783-964a-81b86cb56dcc,7563645a-9b8f-4116-8207-b3f81b912873,2daa76e8-80c0-419c-ab93-ae1cbc01d3ec,40
3f688b05-23d9-4e25-86f3-98ee772e728a,f0e0ef31-edae-4f6b-9688-242f39cc271f,5409a0d2-f3e5-4e5f-b87f-259769145f08,4
068893c6-d17c-47ad-b524-5464cf7f8491,b24bc481-e315-45e6-8478-eed13f36776d,e134dd66-84f6-465a-a68c-67d98788dc4e,110
98fdd67e-54fd-4040-91a5-fb39f95707c1,128f2428-a56a-4dea-9162-c50905dba118,6d166e82-c05c-4e76-8dd7-bbd678cb04d1,14
3f4eaca6-88c6-426d-9e6e-9e86ac5b6486,d7b951a5-4c95-400d-9cfc-0f12a4f4d9d5,52c94a33-633f-472a-abbe-5a9b95cb2a83,42
a1f0561f-c9b9-4de4-973b-d569ec858b08,9a66ff7f-bf2d-4e8d-817e-b174e2cae156,6a9fe780-7243-4cee-bd45-36d444cc38bc,5
e2a9812a-42b8-4016-a8a9-ab7ae7e1ecd2,95197ce8-3e2a-4792-af2b-51f793327fe2,1900a02f-cabe-4a37-b3f9-b50ddd634587,2
e8cd7ee3-da2f-4be0-980b-eaea0cbcff5d,6a2f9d3e-1523-4252-a876-f8db3e63f2d7,4a2b2c42-c551-4dac-ae03-3bb5c36ce916,3
a0405d5a-53b5-49c9-aab6-1a1da36a389a,956e8005-eb1c-44eb-8ba9-1fbb1104c01f,3995b986-f245-41d0-8713-bed4fa5fff3c,15
34cde106-6c73-4878-9b5a-8b0e5e2437d0,602d3443-7e52-47f2-9a87-fff85a4e70e7,63c4db1b-8db5-42f2-85e7-f59f448fc608,1
cbbd6424-98db-4da4-bfe8-2c299e014e7a,26986b6b-a46b-427c-bfd6-7184b8f99eb7,1c7b7732-dc47-47f9-b3cd-c90b5cfbb1cb,3
375eea85-a377-4085-b70d-7bc113fed8ff,d46cc4f3-1c03-46b3-b45c-b9856b23cf3f,7daf52a4-2f0e-4013-be13-f6088ae8a652,38
76962ae7-c5a0-429a-a705-9403c4d16a26,c238189f-67db-4592-a9c1-3e55585d05d8,2b82b818-2f87-4517-928d-f30a9ef8ba3c,2
48ee0b11-7fd0-4ade-a3ea-1873caef3abe,f4ce4994-be4d-479c-af55-d408ae803639,daf731e3-2f86-4679-a741-07ffdba3aade,48
82e7a1c7-e9cb-4464-bac3-c0a7a86d82fc,003a5a70-c6b8-488b-a7a6-f14001c02f1e,58167b56-5aca-4ed1-9d18-16b20ae9ef19,25
33db0df8-a66d-4f07-8399-8cbd491ff784,5d03cbd2-7c35-455a-a93c-8de9e0337f24,03f3d2fc-96c9-4d15-8b55-96361bff6475,4
8fc93384-4083-47b2-aac7-8ce5f400ede0,441225f6-7074-42ce-b21a-82f6b7146965,1bcc7434-3277-4c85-8748-568ce402da4e,35
ef9fe814-07cb-4bf8-a28f-d3e0f277d184,c9754ece-c845-4d90-8557-51cf59b2e50b,1d6d6c23-17b7-4edb-9343-b5abc17fc9af,27
b6e1f54e-f5a9-4f59-8431-49e54dd9bdaf,aaea204b-8b70-4524-bf97-3db7139765ff,220bf784-3dc8-4fb7-a92a-11340716af51,33
7c1d76fb-cb4f-4cfa-b54a-0f2a82b31f6c,bec83c46-1dec-4642-9599-80754d8d6e2c,c00e0a19-df21-4685-bdbe-b352058555a4,5
6e76b928-4498-489e-b986-f4a99f98b914,a6edb75f-2ea8-4bb2-a986-493b04b93514,f9323d16-5bb1-44ed-87f5-5410b90b448d,48
33314b5d-99c2-4d89-98bd-b2f9398d02a6,bd0a9f16-4aeb-4df2-8212-b4170b230f7c,5de126ab-fc3b-46be-b090-aa49de5b2fa7,113
2ac3a2b8-2a2f-4d79-9f40-60e81673d472,2892cd12-1579-420d-a7b3-35d7f6e90761,e7c776d7-ea89-4534-808b-4b01b8416d92,2
1282f7d6-d523-454f-b47c-cc220b4d9d5a,f40dd4a0-2816-4d17-802d-6943dfd37d05,cce6bef3-3f13-4ea1-9a5d-52b1cf7f2aad,15
281ce680-fa19-4e4a-b632-fdad95280263,474d1808-577b-49cb-b37e-412cff8f6ebc,46a49baf-5b20-4d44-b0e8-2a35694a135c,37
f90ef0fd-58b5-49c9-ba1f-12ff35187ea4,14da35de-7f78-42f8-9b45-fec202ce0a58,ccaffb3b-a630-494e-b7f8-bee8368ad685,341
4afebd98-b51e-4d1f-b5d7-f0a2e151b342,6e3eec18-64cd-4e69-9f7b-ae6385fe07eb,576625ed-cbe0-4d0d-95f1-bfa3a79f0100,47
caeb97fe-0d98-483c-99ab-c643b89a09df,4db7c75b-6d78-4136-af4f-b46bc3fa99ac,4b6de30b-ba2f-4da8-8fae-e5e849371315,24
288845bb-449b-4850-baf0-db18050f12b3,3e2257a8-0af7-4da2-b885-cabc6ef82f60,07b63b52-25a3-4671-a770-a594804631b4,5
