id,product_id,location_id,quantity,reserved_qty,updated_at
876744df-f314-435a-95c2-9035a880dce3,f2731bdf-3c37-4a1b-80af-cf0cca7bcf1c,47c485a6-5751-412c-a271-4afc315db78a,249,25,2025-12-20 09:01:53
b65b2164-3f81-48fb-ad5f-f738bb30a1ee,584dd923-49a7-46a2-b301-bb4739d1125b,a38ceb09-b0db-4366-a326-0dcf60f63d68,69,11,2026-01-31 09:01:53
75403242-18ba-4a08-88db-c4d929b5996a,29813eec-7aef-48fa-9c96-31d8c19eb4a3,e734b7d0-14c7-43ae-a60e-e52311a5d35f,5,1,2025-10-21 09:01:53
96a4bd71-ae56-48ca-83ec-2c1f9490917d,f0437994-109f-4698-91d3-ba7c92898412,4b60369f-99f4-4656-bfbb-24e5decd43cb,5,1,2025-10-15 09:01:53
e93f7a08-593e-4a82-b528-45faba742b97,97404474-ac85-4a92-9b60-e70546522880,29e73509-852b-42b7-a8bf-d7a6e49349d6,63,0,2026-03-08 09:01:53
fd92da6a-b145-4770-b70d-8ca16e012e66,798fd2e6-0640-4d26-aaf4-2223fb8fedc3,fc0f3dd0-087a-4186-9aca-a7896ac772b2,10,2,2025-09-16 09:01:53
15cefcf6-dfd1-4d65-93a7-4cc2d22f8965,02d04827-3701-43e1-9c23-a96d96ff49e1,bb7202bc-d1e0-41a0-bf97-3ebc6d04a37f,93,0,2026-02-25 09:01:53
c9329413-29ec-4e4f-8777-70e6f66622ae,cb24c4db-3be1-471f-91bb-e114d6eeb8ca,a175721c-27b2-47ab-8402-89e525f0e143,65,2,2026-02-02 09:01:53
f33af063-06bf-451d-bb68-afc2febde8fc,c0594aeb-c471-41bc-99b5-aa1f8b57144a,9b71ff50-647e-4774-9111-66ad4f2a6327,0,0,2026-02-10 09:01:53
fdd3af00-ca03-42f6-bf18-eb263ab2a451,e60cca1f-4eee-445a-904b-7ec7b77e785b,6a44d11b-bda1-4e6c-966e-39c1de49d1dc,31,0,2025-11-16 09:01:53
36bcdd02-5ef2-4aac-b3c0-aacd2218e8a5,3c02d6f5-bcac-4228-965c-44745a6650a8,66a6f57d-d1f2-4cae-8b7e-2fd31bbd4c7b,92,0,2025-10-22 09:01:53
c8ba4310-9d42-4841-ad95-43dfba6ae5f7,c03b738a-5834-4c15-bfe8-dd3a1c966bf7,dda86ea3-defe-4a3b-b674-494dcd23e13e,51,5,2025-12-22 09:01:53
af2ce891-34e6-45f2-8d62-0dc079c77a55,363f8d16-0eeb-40f5-80c3-7cf18633fc7c,ac83dbdb-a0b5-4e51-badb-35d3c61e12cc,89,0,2026-02-16 09:01:53
75c94145-2949-462e-b19e-45b3ccc6b2c6,db59a54e-a975-4b92-8580-47187c2d2e35,2192caec-2642-45e4-8dfb-4d5f7a86ba34,96,0,2026-01-25 09:01:53
c514f542-e4a3-48a3-a64a-59b9c07c20ae,c3374cff-9dc9-414e-ab19-0c5dd9d38209,9edc1e4f-2165-47f2-a154-f71f450b3c8a,455,0,2026-03-14 09:01:53
64d77fce-b9a9-49a8-b5cf-f5d1ce3f5a1f,2ab4a8d3-a6e5-4071-907e-9b4572203a47,fb737d42-5d60-4b09-9c39-3378b561246c,90,21,2025-09-16 09:01:53
a9e2898a-703e-4ce6-97ad-2b574e687bc9,165ebe4a-ec97-4d5a-ab5a-242667ad914a,9a9b4a2d-dcd1-4287-90ff-62cca1a071c5,756,0,2025-12-27 09:01:53
69c981d9-a4e4-4b94-933a-d9bc5c21dc53,7d8fe401-0fd5-4e10-a605-637794f26473,e4b55418-817f-4214-84a7-ab427e7c5a6c,52,0,2025-11-18 09:01:53
4c5eb890-b003-402f-878e-5341282a4086,aeab6951-0fa6-465f-bae9-b84ef8461006,18f7e8d2-a255-4fba-8541-8d2eade25d0e,77,14,2026-01-22 09:01:53
6cf49302-576e-4ba7-830d-d083206238d3,ee18ab9e-8de8-450e-a687-e824e5b94ea9,4005caa1-5681-4d64-a840-9077b5291cdb,480,0,2026-01-24 09:01:53
6534337a-f5d7-471e-b4a8-e544f26d9737,9b736930-4d7c-4ff5-96a4-e99b3d44c38f,67e1df7f-e78b-44d1-ac88-cf4b8a27bcb0,32,0,2025-12-31 09:01:53
83b0ba58-1129-49fa-9e8b-c59a5c4fc221,558133af-a183-40f5-a7f3-c5e388f6e2e9,06dd5730-d992-466d-b647-ae3119a8d29a,645,145,2026-02-04 09:01:53
a1b5a1de-fcab-4384-bb4e-3ba0f4378bfb,f50d2a79-2250-415c-a707-c2c33069ced8,bab0c490-fba4-4dbc-be1e-e3bb2b54a9df,587,107,2026-03-10 09:01:53
7ecae12d-9e96-44d8-a852-7270f129c349,8667c4b4-9789-4c0a-a907-3176b7aa3d24,dab6c5a6-0c89-4a3c-9cb9-f0d6e1536657,14,0,2026-02-16 09:01:53
1264ddce-8200-4e2e-9af6-0fdf9f8ef094,1d26c74c-3c58-47a4-b729-ce451a6c0829,b47fe3aa-fd6b-450b-86d5-4d0d707ba3d7,10,1,2025-11-28 09:01:53
72cc2164-6f44-4d46-afa5-db16f9fede45,48a85f8d-1abb-4931-a625-184cfe7b7a10,217397c5-2bb9-4b34-a9d3-1d16f5025006,4,1,2026-02-17 09:01:53
dfe011db-164e-4a5e-a48d-ab21b90b2315,c3d845b1-d5b5-4fbd-8230-ed164f4497db,31bd1d98-0b27-4eb4-8973-872400b024cf,62,0,2026-02-10 09:01:53
54011f3e-068b-4c40-b2da-87b9ca10aa19,754b74f4-a0bf-408c-92c4-b39f30c0939e,2ae46f57-d3bb-45f9-9ce4-3c2743851718,307,0,2026-03-05 09:01:53
2f6aa35b-2231-47c4-be2c-03bf2f163b9b,ffe186b9-b81a-4989-9e38-4ee44d028ff7,7dab9647-cc4c-4e35-97d3-2198553f8051,89,0,2025-11-06 09:01:53
d4dda6f7-b0f7-4d81-be07-e83ad2e58480,354eff8c-3aa3-4a24-a4d1-bf2d9418df21,3b8ebe69-d86f-4aa6-a3fe-3be0cf8d9c9c,461,0,2025-11-26 09:01:53
bb30628a-0fd1-4e5d-9b7d-b67e3c28ed71,76fd09fe-37cd-4a4c-baba-41120927c019,d95a6db9-5566-452e-9c7e-011fb884f692,279,0,2025-12-14 09:01:53
99dc8959-bf24-4064-9373-92d222d52128,595cc2e7-7269-426c-8e33-6a45789fdc47,6d4d70a3-9d53-4274-bf13-9785bb307982,97,0,2025-10-21 09:01:53
f88d3f02-6cff-4394-a3ad-c6646204fbc1,fb385cbc-4a54-47b4-886a-9996bf368d6f,51c41d8d-7803-4b50-9d07-e388db33c49e,1,0,2026-01-22 09:01:53
5fd44304-b388-4fe1-a790-b75b8fe7f23a,0474d62c-6b97-4d1c-ad8b-956e2c25d09a,11b89678-58b4-47c3-a111-16c00e7ae693,47,8,2025-10-22 09:01:53
919cec3f-1cea-4b49-b155-de1bcec841a2,02a73de1-97bb-4353-b01e-eb0f7e5428ec,432ea28c-6d1c-42ad-af99-176f5c5b04bb,0,0,2026-01-27 09:01:53
63cb7fe1-ab91-46c4-8416-6f781dabd127,e1058777-9ed8-47c0-a932-f6cf4d4714e9,94a918a5-45f0-4318-8e22-c151a5d7fd55,122,0,2025-10-06 09:01:53
c69e1b51-2c89-4f9b-abb7-15a2693529c5,8330938e-03c0-46eb-8f4f-8ab13617bbf5,72e403ab-ccbd-4e1d-9947-0c3cc33bd473,87,0,2025-09-17 09:01:53
a9466472-f520-4a03-b7b3-56cac9f6d8fd,985b2181-f638-46c1-85ff-191d25bfb632,8c6d83ba-9be2-4f18-aa8a-5430914008cd,82,0,2025-09-25 09:01:53
398cf0e2-1093-4281-aded-d6034449cb4a,f28fa119-ee36-41a8-93df-6bedb73ff3b1,e6160fb8-eeaa-43ee-a5e1-1f7f2c59789c,226,0,2025-10-22 09:01:53
3d419265-b2af-4d13-ab9f-567a8f88f855,da12528f-4c9e-43e6-95e5-587ae9678cf8,66436c2e-d9a4-4e65-a6f6-9d86e18884e4,25,0,2025-09-17 09:01:53
2536382b-67c9-47f2-980a-2fce4c0a014d,9b10b01f-da80-4c33-907c-df2d3d42037a,02457ff6-87a4-4c6f-8552-5344d0477313,47,0,2025-12-21 09:01:53
46c77633-cd25-499d-801c-40a715afd51b,de57bddd-0766-4bd4-85e4-f199737066a7,7480a5c8-86a7-46b7-b877-e6189da95152,67,0,2025-11-13 09:01:53
bf6ff499-79a8-4925-8225-b3262565a061,e2863bc8-28c5-4b0d-beb7-f40251c9a833,d2ce61c8-2fc7-4adb-9d3c-79c64b9a4742,85,0,2025-10-29 09:01:53
b3b8796c-c09c-4678-884c-ab3872e59df3,ab2b7c62-05de-41be-af77-07e5a5e11a1a,d6ab4fe2-4435-446e-8178-74f970c80add,5,1,2026-02-27 09:01:53
01f41c3c-e56a-43da-b010-8bfae14a82cc,1e0b42b9-32ef-4358-8c20-496cd422ad31,fbac2f96-f7c9-4ddb-bc0b-ef837486e010,49,0,2025-10-08 09:01:53
67da8319-4421-4a12-80f8-1f4704e24c3e,827986f7-41eb-42f0-9ef8-02dd99bf6d52,30c18205-656c-40f3-b6f6-fab20b5236b4,0,0,2025-12-14 09:01:53
12da8ddb-070e-46f3-9592-1d36a560b857,d3d82943-295a-4fc3-b266-97d667ae1c2b,bbcc7929-37f6-4c65-a950-18151ae18fa9,146,4,2026-02-06 09:01:53
6621b78f-4621-47c7-b01a-4092610d0c74,3937a2a0-efa3-44a4-8241-45be75ce1b7d,58a20184-6101-4047-ad10-50a36a44fe13,63,0,2025-10-17 09:01:53
647bc99c-52ae-428c-ad0f-5728b9d1ca2b,50f038da-e78b-468f-bdf4-0f5dd3567787,d7daacc0-edf4-40a3-a7d8-6fe8887143e1,88,11,2025-12-28 09:01:53
3d297766-1ff1-4336-b192-2d4271050f37,6b002090-1e0b-417d-bedd-5360370ecd72,ffc3bc43-d961-4bc7-b6c0-b199660fd8f2,34,5,2026-01-31 09:01:53
6ab8ae4b-e09b-42b4-a25d-f81b64334dc8,af4c2ed8-702e-4384-bf84-3a6240aa0f08,773cfc3d-275c-4b68-a598-b7d3a3459e6f,990,0,2025-11-26 09:01:53
f16cfb04-1b2c-441f-b54b-87a13ffef193,0693c1a0-4cfd-47bb-9a91-fb9d5e5c236d,aee2c83b-4732-4f15-bfbf-effeb19007f8,75,0,2025-10-18 09:01:53
5fd67550-dcda-4264-9b60-3f5eae8d5742,0cff1075-973a-4910-b845-85352feeb2dc,fb13d1b2-0f36-43ef-8d5f-25f0138a2a17,917,0,2026-03-14 09:01:53
1f7434ab-975f-4ec5-85d5-f461da441c5a,0ef28969-0d69-4aed-a328-029ebdafdf9e,6e902473-8b34-4433-ba0e-008e2a94fd33,54,0,2026-01-05 09:01:53
c10a9a67-87fc-49db-ab4a-88036896b016,e165d628-63dc-4436-8dd8-bbaae88292b3,11098e21-c7c1-496b-93c6-7b050c0deb08,86,8,2026-01-08 09:01:53
e873190e-54f3-4cd1-8e3b-e59af3d81283,ed4493f9-bed4-44c0-a9ad-0d72da949835,2b756dc1-fdf9-4931-b510-f33f6133fd76,62,6,2025-09-19 09:01:53
f3aa936e-552d-4ef1-b2de-356871dd1e37,c64f7669-3f37-4a4c-84d2-57642e608985,bf61db9b-1b48-4c05-9230-af61d77f80a6,46,0,2025-12-30 09:01:53
02612b27-a0fc-43e8-9ee4-0ad3676f7744,c19925bd-1e55-47e1-8390-b0a0a104d314,e706b459-9412-4b7a-a966-d61208922fe7,78,0,2025-09-23 09:01:53
9a6a644e-ee83-40c2-9a94-e01bd429e26e,9d119ce4-de4f-4b53-9da7-5af7c73e682e,6231add7-0ad1-4a10-9e90-f6a0049c6549,77,0,2025-11-24 09:01:53
887b305a-3fa0-4dec-a1ee-d52ca97f8711,22972565-c646-4941-9189-66ff32b962af,fedd1351-3f30-4406-8781-6aad83caa387,82,0,2026-02-03 09:01:53
b89d3ef8-8e03-4d0f-a482-55ea7f65d069,42fd334f-8f72-4e9a-bf34-f2b07b4cf5a1,62d23e9f-5c22-4e45-976c-a1aa43a7f5f0,365,0,2025-11-10 09:01:53
7571b553-22e8-429b-b0d1-35659664e956,2f1ee3c0-20a3-4763-a99f-d09475148e07,77ea4345-76b8-4bb3-8373-f08e2ea7c912,880,151,2025-10-10 09:01:53
e759df06-696c-4f55-9544-45861c60b7b5,fd291bc3-16e0-46d4-b359-346c0ed2438d,f3bd9cde-07f9-42f3-beba-fca6f27136d8,950,82,2026-02-23 09:01:53
7ae7a25a-5b57-40cb-b363-37b29fb4678d,50e8eee1-bed5-4233-a59a-de6404923a5d,62cf7de9-93c7-43a2-951f-12b4a364efb6,40,3,2025-12-15 09:01:53
65104f7f-0050-487e-b4d8-08a063a54349,6b002090-1e0b-417d-bedd-5360370ecd72,a7a3e83a-27c6-4c44-a0aa-96ed47120942,0,0,2025-12-05 09:01:53
92b71ac1-5718-4687-be9c-b96c53540fcd,cafbb127-74a6-488f-9425-24d8f154feb9,6bf7eee4-6355-428f-a05e-f54f18af1162,69,0,2026-01-27 09:01:53
3fd44573-508e-415a-abc1-e32f8cc7fbd5,00c1116f-eaa1-4488-b421-bfe2bcb6d6a6,ffe07e75-84a6-447e-b5d8-55a1cf30155e,8,0,2026-01-12 09:01:53
fb47697a-062c-4e74-b40b-16b524a01689,4c498404-a327-4d45-8b3f-48f082f50ba7,f33b26ac-50f8-45bd-a290-1f4eebbfff8b,1,0,2025-11-28 09:01:53
079b0bcf-cdf1-4ed2-ba3a-72110d8025b8,2dc9fcfa-946f-4691-8ebf-6c92b5ca2eee,fe2313a6-345c-4698-a823-70cf8dc4fabb,295,0,2026-02-17 09:01:53
1d2ee48a-f186-41e4-92f5-259cfde0980e,72d9ae2d-6a1e-471c-9620-b3e38186b0a4,bc5b3b7c-7b4b-48e0-86d5-c041173470fd,63,5,2025-09-18 09:01:53
31182e10-60de-4fdb-80c9-6846219bfa8a,631aa240-a13c-44b3-a4e9-e21a9da54ed0,05270c26-3bce-4758-8895-bf9700f2fa46,62,0,2026-01-19 09:01:53
3ee1140a-1f21-4564-be05-001c50f54776,183dbbd0-24d7-498c-9d8e-9f13acd9130b,28743b40-5f57-4c12-b0f0-e6ffe5a79ba9,13,3,2025-09-18 09:01:53
17f0287b-7d9f-473f-ad87-44b7f408fcd8,b138fa6f-819c-49d6-8d0f-4757e88af214,b3672299-084e-4653-9bc3-c8dbbbcadfa9,464,0,2025-12-07 09:01:53
303a1847-4719-4cc1-a53e-ff8d30e79f33,34bcfb04-f1f7-44a6-aa55-64934b1d728d,de2f4bdb-452c-489b-8ebf-1004e638057d,36,0,2025-12-27 09:01:53
66ca364c-cd3e-45ca-8fbe-fe0bc173e8d5,04698d62-6e3e-4d58-9227-656dd36a16f9,773cfc3d-275c-4b68-a598-b7d3a3459e6f,75,0,2025-12-21 09:01:53
77bfb883-80ad-49b5-950b-84f5c2384aa8,35aee7f0-03bc-4306-ab71-fd87b4acade9,8f63a373-4dc6-42f4-932a-92d2b1669a3d,428,106,2025-11-20 09:01:53
3e4e7d2b-5914-4e71-99c0-2475b1503e7d,079ec641-0bcf-4ec0-9869-96e501905264,c0f08e75-b6b6-439e-85c5-ec4a9b6286dd,86,0,2025-10-25 09:01:53
25633d8f-533e-4f62-a7fa-c97640967a22,da81d8a1-cf12-4abd-82c9-f9106a08c4eb,063813ec-a2a0-4388-813e-f7aa97f45806,32,0,2025-09-21 09:01:53
aafcec23-ca95-493e-838b-1a8d79abd229,88eb8578-335f-47c3-aef7-4de3170faf95,11cc93fa-a252-4702-b2a1-6997c0ae09e9,1,1,2025-10-01 09:01:53
7ea7888d-e252-485c-a2fd-9a994494bca1,e5ebc988-67d1-4c42-8a40-a55dfd8a4402,2d3105c8-073f-42f2-ba59-65ef77f0dd5d,15,0,2026-03-12 09:01:53
a8a0cd76-8dbc-419c-ba38-0702b447f5b9,738e82da-59cb-4cb2-b753-6b0dda8d8b71,d618a59c-0700-4cb9-8976-2136570e73f3,1,1,2026-01-25 09:01:53
2c99786f-c575-40c9-9004-dc47c9f4f098,d8c51c53-2d15-4543-bba5-a316091bea37,5e6945b2-f315-4e3f-80db-c0002dc04b57,204,0,2025-12-07 09:01:53
94a22c09-38a7-4260-ac21-d32518797c41,4585161b-b5fe-474a-81ac-c97d28c6917e,e308289a-2085-4616-8d71-c09ccf129c05,4,1,2026-01-26 09:01:53
91476755-d01f-4c6d-b82d-1e230b7e04de,3a8f9637-9c50-4d07-9e29-23e05c766544,6982422a-27b0-4178-8011-fe6c62b922e8,46,0,2025-11-11 09:01:53
f456c541-978e-4fbe-b8f8-58391572e595,e0422a9b-ef7d-432b-9a56-73364cb5780b,e1a8bf32-a9cc-4e00-a2ea-359f853d722a,59,0,2025-11-03 09:01:53
e59b11ec-28e4-42be-a763-348b959210df,58d80817-d585-4a19-ab0a-908035a7dbef,de8dd0ee-6b5a-4f93-a94a-cb91210ce555,21,0,2025-10-08 09:01:53
28d55a1c-c514-4349-9c3d-1b2ceb25559a,e0df91fd-7afc-4e26-a174-ba5fa9d5343d,e69aeca3-7806-4b95-8a64-94a53f7caf3c,22,2,2025-11-28 09:01:53
ab46dce2-8b7d-4c6a-88b4-ed5fc3e89040,93c59373-282f-47f4-9fda-d622264f913c,5fc37245-1a67-4a67-a69c-b2d41b48358e,10,2,2025-10-27 09:01:53
823af6c5-8f2c-44e5-ae6d-c799f44f3117,91c39694-ee7e-488a-a0c6-964a73b00a1f,7000b8c7-f817-4274-87f3-ecf7cd4bd561,68,4,2026-03-04 09:01:53
addecf0f-5736-48f3-8728-25ac17cca171,ae6e097e-44cf-4738-bd56-9bc70849193f,20f8cb4c-e10d-430f-aaa8-434135088560,434,0,2025-11-27 09:01:53
ad4066a8-5c8b-4bd6-9340-e9cc8042cb88,0d233f7b-169e-4f5e-ace3-67c08064dc26,901ab274-f0ee-4eab-afd3-d35dfcaf59ee,74,0,2026-02-21 09:01:53
a21d567b-bfa6-4460-897c-319f3b4d2336,d7f0e9ac-eeb9-44e6-b646-3636898081e5,1833a2d1-96de-4c71-a7ef-5e824d9df71f,58,6,2025-10-07 09:01:53
daf38ede-d3f2-4d4e-9187-4979121b2cfa,152f36a2-73d7-4e45-b7cd-f9747958da80,ac94d6b7-90a2-429c-867b-3b8f8b934732,67,11,2026-03-03 09:01:53
9b96a8d8-99fb-4f77-aad1-3fdd34369e4f,6cdefd77-a08f-442e-918d-190f4e28a321,ec209537-5381-4bc1-b341-6d69b0c35b3d,156,0,2025-11-11 09:01:53
fc78f85a-6eb6-4ef5-b2cb-ca5efbf0d351,28460b34-ee48-4bc3-afc7-1c226bfa4ba3,6eaef509-0380-423c-a16c-029cb6bbee30,16,1,2025-09-29 09:01:53
5eb37656-b2c0-49bb-87ee-6986c35ea70f,0693c1a0-4cfd-47bb-9a91-fb9d5e5c236d,6c30f308-7611-4a31-970a-53123745fbd4,934,0,2025-12-20 09:01:53
a04c6a27-8e84-4624-83d1-301fa9c30e43,591c498a-2f63-4664-963b-adaea0023944,4c882139-bf6e-4f7a-96de-f0019b3b51f0,257,0,2026-02-05 09:01:53
4da8df04-9e14-4eae-9918-da0e0480246e,108bff19-2a10-4208-bf9b-3ebe9b9bcd04,dd3beb0a-cc1d-4d6b-bcdb-293255e53ba9,480,0,2025-10-18 09:01:53
f9eee024-cadc-4d02-85a9-c7ef8ccf6da6,f3ba55b3-ab96-4fb9-80a7-1535cd739bf3,7d65d9c3-5289-431d-ba82-2ebf7cf9a78d,2,1,2025-10-07 09:01:53
9bc587b4-cf99-4193-8f72-f5bc917b9ba2,d3a05ffd-1dcc-4aa7-978a-d0c10f468061,b6f2e56a-c6ae-460f-ad33-e335b77c1e40,654,118,2025-11-22 09:01:53
1ad423ca-8975-4029-821b-bef38804ce8d,cf0fba19-905a-4130-a684-ee88e89840ad,a24523ec-3c48-44dd-a9e0-be14c70134b1,646,0,2025-10-03 09:01:53
6daef40c-bcf0-475f-8d66-5863eb99a4ec,cf0fba19-905a-4130-a684-ee88e89840ad,3bc95d31-1af9-4948-877c-72bb923d6b92,707,0,2025-12-27 09:01:53
61864500-2e69-4038-9f0e-66590e6ff72b,0d0c38a0-188a-4459-b164-33a7eddbf8aa,21488307-9dff-4725-9d99-b8ca8061257a,58,0,2025-12-01 09:01:53
3ae852f0-b4aa-4a89-9dc7-46a7f9c66d06,dfa8c183-ca47-4577-b95b-6e665ab516e5,b8cb1d7f-b42d-4702-a7be-77db10605106,77,18,2025-10-21 09:01:53
0d6675b8-26e8-4ed4-b895-6c4e124379d2,9dfc2cc6-504b-4e07-84c6-0b6e28e72956,0dfd4d4a-1a39-4c55-a44d-d2ab346ad32b,9,1,2025-11-03 09:01:53
766dd1f2-2cf9-4432-a21d-b362acfd2528,6f9610c1-1bc3-456e-939a-6e06045caf92,948eab57-ecb2-4d9f-84c8-227f3957937c,0,0,2026-01-04 09:01:53
64258225-2cae-4205-8431-5702c6308581,3907b625-830f-4524-b843-a12b1fbe44d5,9b08de58-a62f-4bcf-9807-565a5162190d,396,75,2026-02-13 09:01:53
0d6469e3-0ec1-4ab0-b8e1-30ae92bc1cba,2aecd5bd-b8ef-4005-bd16-e56eb5a967e4,7e96eda3-a62c-45ed-a8d0-c13cb50b1940,355,3,2026-03-14 09:01:53
97ca7303-2273-4f16-b804-e7110fb430e2,4b870443-1497-4a5a-b8ff-fa35599ca8d2,8527551d-79f6-4069-80bd-036d47e4d96e,154,0,2026-01-30 09:01:53
d2852b42-cff7-4c29-9057-81d12c176082,f4953f18-051b-4b70-8822-05aaef70ece3,2f599307-1879-4c4b-8819-efd1a5edc2cb,31,6,2026-02-06 09:01:53
78594265-9585-4380-be82-6988d4c7ec35,22026d42-5c47-455b-b9aa-cf888f8eed13,b8043243-a789-4024-bfa5-bcb725a5e387,915,23,2025-10-14 09:01:53
9e7f9a31-4642-4db8-844d-1399ea85c654,daafa332-9ad9-4fdc-86b2-7257b78037ce,70a09dfb-89b8-429b-9c87-ebea7f55132b,3,1,2026-02-13 09:01:53
83be2407-6128-4ce6-b12a-d9488e630b7d,cf9c2977-2fd2-4464-8656-0d8d0ce264a2,7da2933f-e9c3-4e8e-8d3d-953106ce1e07,3,0,2025-12-23 09:01:53
79ca4f4a-2350-46f7-9ea8-04f9383fa126,ab564fda-1e92-4463-b867-bbf88e5980f5,11cc93fa-a252-4702-b2a1-6997c0ae09e9,14,0,2025-12-19 09:01:53
f957d1c3-fc30-42de-9cfc-337476bb5f3f,1900a02f-cabe-4a37-b3f9-b50ddd634587,9a85da1f-7a63-464d-a280-7034339d46c4,51,0,2025-12-15 09:01:53
eae9bb59-f930-4083-98d0-d5c28e0103c0,6d80f31d-e700-43e7-920a-9a136d6d9aae,f256d9e2-e34e-4f2c-8106-e1f15d4caad0,50,0,2026-01-02 09:01:53
02950135-16b7-4d1d-94fb-c8cc32eed25f,a76a7303-0734-4a32-a882-b06ba4b0e390,8cfa631e-8b54-4e97-b40d-c9923d55624c,45,0,2025-10-07 09:01:53
37348222-ac9d-44c7-afd1-69235f26b2e7,28a9f70f-354e-4148-b045-ee1374c3fd29,3500b1ab-4499-4fc3-91f4-8e75ccf2a61c,32,2,2025-11-01 09:01:53
d19d17ed-abc6-489c-b19c-7b26c5e02fea,db55ffb2-efe1-4c73-998c-60815f3bbb37,572accc0-a232-49f0-b2dc-cc66329b88b8,80,4,2026-03-01 09:01:53
9a4871bf-df82-4b3d-b293-d88862bbd3c8,a1376bea-2fcd-462f-93ba-14bef3bb7a85,69cb3d32-7515-4c8c-988b-53598d0b3a29,7,0,2025-12-18 09:01:53
e14520a2-831a-49fc-b0e0-dcdbc4ce4818,7037acb3-e0a5-4dba-975b-aa0d24c515f2,7d9056fb-5c3e-471f-92c1-6adf9d1b764b,30,1,2026-03-02 09:01:53
bd46d7a4-3dc3-4cee-8c2a-229c2c0b2e59,af78199d-5b47-4d8f-87d1-d16d4f8f8dc0,208cb8dc-3654-48ab-a186-dafa03b2075f,98,8,2025-12-02 09:01:53
91df0e59-e543-40d0-b6ea-4d7421a6fe68,9c02bb16-68f5-4c18-92a1-63e31b3a1910,f2412cd0-f540-4271-bf69-c60f30a547f3,16,0,2026-01-27 09:01:53
c84c4d03-6400-4f6e-9df0-bdadf2fe7043,ef725551-de15-471b-8362-2d7f3df26c8a,1740ba4b-9777-4cd1-8f80-37e609014e44,381,66,2025-11-17 09:01:53
03850182-a939-44c1-b63a-117ab06e36fb,912f9ee2-4a96-491d-a7a6-6845268183bb,e61d7f73-912e-4c7f-b3dd-90eeecdcb393,303,0,2025-11-07 09:01:53
2b17ba24-faf2-40c3-89ec-8301d7373940,397f5924-e51d-4cb7-ae5b-a884e29b61d2,dd3beb0a-cc1d-4d6b-bcdb-293255e53ba9,21,0,2026-03-14 09:01:53
ea8b4053-73f0-4558-b335-47ba3baa3360,a4701fde-6000-44a7-9314-6c19928282f8,799d8838-3fa7-4df8-85dc-e72e6e66ac8e,268,0,2026-02-22 09:01:53
391c94ac-7583-4c63-96c8-377760ea9f8a,0bcb7335-5e29-45f2-81e7-b54fffb12702,8ff95025-400c-4a8e-8de2-de7ddb2b6b77,744,24,2025-12-27 09:01:53
de6a02be-a42e-4ffd-9e30-0c05552684f1,d1de4153-cbb9-4008-85da-af64077b500d,ae8849dd-29e4-4865-ade4-dde4e9e0971c,47,0,2025-10-15 09:01:53
a3eab170-0ae6-4507-9a0b-f4a12542ac32,88e8a716-2f42-471d-a240-ee0113bfb493,3f3a95ea-1460-400b-89d7-00020948227c,82,19,2026-03-10 09:01:53
a7d9d374-2a9a-46ec-8107-58833afba91f,a975810e-9f63-4a4e-8600-a0017b597556,bc5b3b7c-7b4b-48e0-86d5-c041173470fd,67,0,2025-12-12 09:01:53
4d414673-5572-4eb0-b551-275d3f9b9376,154300f1-1ca9-4945-bd3f-cf07b71fb95e,072cec95-5b6a-45d4-a590-f57c83f58e03,23,0,2026-03-03 09:01:53
75b130c1-6fe9-49c2-8633-aa96d22bf069,ee576629-a509-455d-970b-1d376289710f,0aa721b9-92a7-40f8-b9ea-c0c9025a039d,59,0,2025-09-16 09:01:53
e08fcb6b-838e-460e-a2c8-bb0727db2edb,be534b4d-9279-4766-9e91-5e7419882c75,0444dbe7-8d7d-44d2-9d48-c6a7bb14c91a,81,0,2025-09-19 09:01:53
336b74c0-accb-4937-871b-c5f73cf3518f,e00bf796-d69c-4255-998c-8e06b0989786,8d95f089-2255-4cc2-9775-f3d5efb9b036,86,0,2025-11-01 09:01:53
ffe413c1-bf22-466e-80eb-d8a2b373ea88,326bf8d3-a63f-4366-996e-100a0328e920,c1f3f4bf-f669-4c8a-b04f-eea3321b9085,78,0,2026-01-02 09:01:53
6a3c1203-cc7b-4fe4-8d72-993983e2e4e7,7b2bca35-b120-429f-902a-cad751381744,6f09593b-cb03-4ec3-91d0-815e10783fb6,51,0,2025-11-16 09:01:53
61435195-93fc-4aa2-a681-64d76e8586da,5b7463cc-e549-4300-b5fa-b1fed45132ca,c2d68e91-b92c-431e-8d85-621b04cd2294,519,0,2025-10-16 09:01:53
c87ceb6a-bbda-4e61-bb89-70ba9f174bc0,2064b500-d0b0-4cda-a924-e4e4caf50449,d271a0bd-cc99-4969-91cd-96b2376d2c50,94,10,2025-11-12 09:01:53
216c90a9-bab4-4fbf-bf94-c619d4093f30,52cfb36c-2309-47f9-a6a9-19877168a43d,ec964784-ebb3-4b2b-a3f8-eb73f0069b44,2,1,2025-12-05 09:01:53
9b4c84e9-e3ab-4ba2-aba1-fdfa479c98b2,6cdefd77-a08f-442e-918d-190f4e28a321,dbdc7638-bb0a-45c2-97b4-487e42401a35,41,2,2025-12-12 09:01:53
fb7dc418-6aa1-4d2e-8b1e-3c2b690ff255,a4701fde-6000-44a7-9314-6c19928282f8,1b37a324-3c78-4347-bf8b-e8d4e4290562,625,14,2025-12-26 09:01:53
